cycle_id,cycle_length,prerequisite_id,dependent_id,prerequisite_name,dependent_name,explanation,source
79,5,ed0b5430-edf3-43c1-af8a-c0aca4092d57,826456e1-4986-49a0-8486-fc4d7f0e888a,stationary points,differentiation to find slope of tangent to circle,"Identifying stationary points requires an understanding of differentiation, as these points are where the derivative (slope) is zero.",AI_node_analysis_20250707_031205
79,5,826456e1-4986-49a0-8486-fc4d7f0e888a,04820127-5684-4ea1-bb30-7366076154f5,differentiation to find slope of tangent to circle,average rate of change,"The process of differentiation is closely related to the concept of average rate of change, which is foundational for understanding how slopes are derived.",AI_node_analysis_20250707_031205
79,5,04820127-5684-4ea1-bb30-7366076154f5,d56c9ab6-db06-4c97-91cf-40c4fed0e732,average rate of change,tangents and increasing/decreasing functions,"The concept of average rate of change is essential for understanding how to determine where a function is increasing or decreasing, as it relates to the slope of the tangent line at various points on the graph.",AI_node_analysis_20250707_034825
80,4,ed0b5430-edf3-43c1-af8a-c0aca4092d57,826456e1-4986-49a0-8486-fc4d7f0e888a,stationary points,differentiation to find slope of tangent to circle,"Identifying stationary points requires an understanding of differentiation, as these points are where the derivative (slope) is zero.",AI_node_analysis_20250707_031205
80,4,826456e1-4986-49a0-8486-fc4d7f0e888a,04820127-5684-4ea1-bb30-7366076154f5,differentiation to find slope of tangent to circle,average rate of change,"The process of differentiation is closely related to the concept of average rate of change, which is foundational for understanding how slopes are derived.",AI_node_analysis_20250707_031205
80,4,04820127-5684-4ea1-bb30-7366076154f5,ed0b5430-edf3-43c1-af8a-c0aca4092d57,average rate of change,stationary points,"The average rate of change is crucial for identifying stationary points, as these points occur where the rate of change (derivative) is zero, indicating no change in the function's value at that point.",AI_node_analysis_20250707_034825
81,3,ed0b5430-edf3-43c1-af8a-c0aca4092d57,826456e1-4986-49a0-8486-fc4d7f0e888a,stationary points,differentiation to find slope of tangent to circle,"Identifying stationary points requires an understanding of differentiation, as these points are where the derivative (slope) is zero.",AI_node_analysis_20250707_031205
81,3,826456e1-4986-49a0-8486-fc4d7f0e888a,ed0b5430-edf3-43c1-af8a-c0aca4092d57,differentiation to find slope of tangent to circle,stationary points,"The concept of finding stationary points involves differentiation, which is necessary for determining the slope of tangents at those points.",AI_node_analysis_20250707_031205
82,3,c80c4461-267b-4aeb-949d-2185edb85730,c66005d3-215b-48d2-b5d5-d1b21ba52708,derivatives of basic trigonometric functions,differentiation of trigonometric functions,"Understanding the derivatives of basic trigonometric functions is essential for applying differentiation rules specifically to trigonometric functions, as these derivatives are foundational results used in further differentiation tasks.",AI_node_analysis_20250707_025750
82,3,c66005d3-215b-48d2-b5d5-d1b21ba52708,c80c4461-267b-4aeb-949d-2185edb85730,differentiation of trigonometric functions,derivatives of basic trigonometric functions,"The process of differentiating trigonometric functions relies on knowing the specific derivatives of sine, cosine, and tangent, making this knowledge a prerequisite for understanding how to differentiate these functions effectively.",AI_node_analysis_20250707_025750
83,3,c66005d3-215b-48d2-b5d5-d1b21ba52708,0bdf9ef0-f4d4-4706-9db3-1b09e6978ac4,differentiation of trigonometric functions,derivatives of trigonometric functions,"Understanding how to differentiate trigonometric functions is necessary to comprehend the specific derivatives of sine, cosine, and tangent functions, as these derivatives are the results of applying differentiation rules to the trigonometric functions.",AI_node_analysis_20250707_034902
83,3,0bdf9ef0-f4d4-4706-9db3-1b09e6978ac4,c66005d3-215b-48d2-b5d5-d1b21ba52708,derivatives of trigonometric functions,differentiation of trigonometric functions,"The derivatives of trigonometric functions are foundational results that are derived from the differentiation of trigonometric functions, making the understanding of derivatives essential for grasping the differentiation process itself.",AI_node_analysis_20250707_034902
84,3,908a3f75-3db0-4143-8bc5-e70f808661da,dbd7f365-a036-4107-811b-dcbf7108706b,differentiation of polynomial functions,first derivative of cubic functions by rule,"Mastery of differentiating polynomial functions is essential for applying those principles specifically to cubic functions, as the rules and techniques learned for polynomials directly apply to cubic cases.",AI_node_analysis_20250707_030958
84,3,dbd7f365-a036-4107-811b-dcbf7108706b,908a3f75-3db0-4143-8bc5-e70f808661da,first derivative of cubic functions by rule,differentiation of polynomial functions,"Understanding how to differentiate cubic functions by rule relies on the foundational knowledge of differentiating polynomial functions, as cubic functions are a specific case of polynomials.",AI_node_analysis_20250707_030958
85,5,868b223b-5ae7-47e2-a6ac-bdf6eb48c5c5,d56c9ab6-db06-4c97-91cf-40c4fed0e732,antidifferentiation,tangents and increasing/decreasing functions,The derivative gives the slope of the tangent and indicates where functions increase or decrease.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
85,5,d56c9ab6-db06-4c97-91cf-40c4fed0e732,f5a0c5f5-4da9-40e0-8e53-9b4f007270fd,tangents and increasing/decreasing functions,first derivative of quadratic functions by rule,The concept of tangents and determining increasing/decreasing functions is directly tied to finding the first derivative of quadratic functions.,AI_node_analysis_20250707_014014
85,5,f5a0c5f5-4da9-40e0-8e53-9b4f007270fd,908a3f75-3db0-4143-8bc5-e70f808661da,first derivative of quadratic functions by rule,differentiation of polynomial functions,"The differentiation of quadratic functions is a specific case of differentiating polynomial functions, making the understanding of the former essential for grasping the latter.",AI_node_analysis_20250707_030954
85,5,908a3f75-3db0-4143-8bc5-e70f808661da,868b223b-5ae7-47e2-a6ac-bdf6eb48c5c5,differentiation of polynomial functions,antidifferentiation,"Understanding differentiation is essential for grasping antidifferentiation, as it involves reversing the process of differentiation to find original functions.",AI_node_analysis_20250707_031104
86,4,d56c9ab6-db06-4c97-91cf-40c4fed0e732,f5a0c5f5-4da9-40e0-8e53-9b4f007270fd,tangents and increasing/decreasing functions,first derivative of quadratic functions by rule,The concept of tangents and determining increasing/decreasing functions is directly tied to finding the first derivative of quadratic functions.,AI_node_analysis_20250707_014014
86,4,f5a0c5f5-4da9-40e0-8e53-9b4f007270fd,908a3f75-3db0-4143-8bc5-e70f808661da,first derivative of quadratic functions by rule,differentiation of polynomial functions,"The differentiation of quadratic functions is a specific case of differentiating polynomial functions, making the understanding of the former essential for grasping the latter.",AI_node_analysis_20250707_030954
86,4,908a3f75-3db0-4143-8bc5-e70f808661da,d56c9ab6-db06-4c97-91cf-40c4fed0e732,differentiation of polynomial functions,tangents and increasing/decreasing functions,The concept of differentiation is fundamental for determining the slope of tangents and identifying where functions are increasing or decreasing.,AI_node_analysis_20250707_031104
87,3,56124fd7-04ce-4126-a4b2-af38d42688fd,6ac7fb7a-b453-47eb-b8f0-b00fb86d8886,logarithmic functions,logarithm of base and one,"The properties of logarithmic functions, including the specific cases of log_a a and log_a 1, are derived from the general understanding of logarithmic functions, making this relationship significant.",AI_node_analysis_20250707_015436
87,3,6ac7fb7a-b453-47eb-b8f0-b00fb86d8886,56124fd7-04ce-4126-a4b2-af38d42688fd,logarithm of base and one,logarithmic functions,Understanding the logarithm of base and one (log_a a = 1 and log_a 1 = 0) provides foundational knowledge about logarithmic properties that are essential for grasping the broader concept of logarithmic functions.,AI_node_analysis_20250707_015436
88,3,880043b6-8e9f-48e4-9fda-4fd1e8b6fb71,56124fd7-04ce-4126-a4b2-af38d42688fd,inverse functions,logarithmic functions,Knowledge of inverse functions is essential for understanding the properties and applications of logarithmic functions.,AI_node_analysis_20250707_035650
88,3,56124fd7-04ce-4126-a4b2-af38d42688fd,880043b6-8e9f-48e4-9fda-4fd1e8b6fb71,logarithmic functions,inverse functions,"Understanding logarithmic functions is crucial for grasping the concept of inverse functions, as logarithms are defined as the inverses of exponential functions.",AI_node_analysis_20250707_035650
89,3,7c5152aa-b3d1-4f7c-9627-405a379400ce,38f90ba1-0fba-4a62-83ef-164b0ee11489,composition of functions,function as unique output assignment,"The concept of function composition relies on the understanding that a function assigns exactly one output for each input, which is foundational for combining functions.",AI_node_analysis_20250707_014401
89,3,38f90ba1-0fba-4a62-83ef-164b0ee11489,7c5152aa-b3d1-4f7c-9627-405a379400ce,function as unique output assignment,composition of functions,"Recognizing that functions assign unique outputs is crucial for understanding how to combine functions through composition, as it ensures that the output of one function can serve as a valid input for another.",AI_node_analysis_20250707_014401
90,4,3c50e13d-4090-49e7-b372-bc8585191555,7c5152aa-b3d1-4f7c-9627-405a379400ce,introduction to functions,composition of functions,Understanding basic functions is necessary before learning how to compose functions.,91_Texts and tests 5 Index.pdf
90,4,7c5152aa-b3d1-4f7c-9627-405a379400ce,38f90ba1-0fba-4a62-83ef-164b0ee11489,composition of functions,function as unique output assignment,"The concept of function composition relies on the understanding that a function assigns exactly one output for each input, which is foundational for combining functions.",AI_node_analysis_20250707_014401
90,4,38f90ba1-0fba-4a62-83ef-164b0ee11489,3c50e13d-4090-49e7-b372-bc8585191555,function as unique output assignment,introduction to functions,Understanding that a function assigns exactly one output value for each input value is foundational for introducing the concept of functions as mappings from inputs to unique outputs.,AI_node_analysis_20250707_030217
91,3,7c5152aa-b3d1-4f7c-9627-405a379400ce,f98f453d-94c9-492f-863b-b4c10a78becb,composition of functions,forming composite functions,"The ability to compose functions is foundational for forming composite functions, as it involves applying one function to the result of another, which is the essence of creating composite functions.",AI_node_analysis_20250707_030238
91,3,f98f453d-94c9-492f-863b-b4c10a78becb,7c5152aa-b3d1-4f7c-9627-405a379400ce,forming composite functions,composition of functions,"Understanding how to form composite functions directly relies on the concept of function composition, where the output of one function is used as the input for another.",AI_node_analysis_20250707_030238
92,3,faf62296-3ac7-4f7b-ae52-ae4b59393a26,9f805495-0e3b-4164-8bed-51c0e19aa507,Injective (one-to-one) functions,Horizontal line test for injectivity,Horizontal line test is a graphical method to test injectivity of functions.,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
92,3,9f805495-0e3b-4164-8bed-51c0e19aa507,faf62296-3ac7-4f7b-ae52-ae4b59393a26,Horizontal line test for injectivity,Injective (one-to-one) functions,"Understanding the horizontal line test is essential for recognizing and defining injective functions, as it provides a graphical method to determine if a function is injective.",AI_node_analysis_20250707_022016
93,3,faf62296-3ac7-4f7b-ae52-ae4b59393a26,979597be-6950-42cd-9b08-3d902cf4f243,Injective (one-to-one) functions,Bijective functions,"Bijective functions are both injective and surjective, building on these concepts.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
93,3,979597be-6950-42cd-9b08-3d902cf4f243,faf62296-3ac7-4f7b-ae52-ae4b59393a26,Bijective functions,Injective (one-to-one) functions,"Understanding bijective functions requires knowledge of injective functions, as a bijective function is defined as one that is both injective and surjective.",AI_node_analysis_20250707_022100
94,3,ecb9d6a8-e0ee-4bd3-a3d6-b80e6fc31a76,d9533985-389d-4380-adf2-a0ffd9865e71,Surjective (onto) functions,Horizontal line test for surjectivity,Horizontal line test can be used to check surjectivity of functions graphically.,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
94,3,d9533985-389d-4380-adf2-a0ffd9865e71,ecb9d6a8-e0ee-4bd3-a3d6-b80e6fc31a76,Horizontal line test for surjectivity,Surjective (onto) functions,"Understanding the horizontal line test is essential for recognizing surjective functions, as it provides a visual method to determine if every output in the codomain is achieved by at least one input.",AI_node_analysis_20250707_022054
95,4,faf62296-3ac7-4f7b-ae52-ae4b59393a26,979597be-6950-42cd-9b08-3d902cf4f243,Injective (one-to-one) functions,Bijective functions,"Bijective functions are both injective and surjective, building on these concepts.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
95,4,979597be-6950-42cd-9b08-3d902cf4f243,ecb9d6a8-e0ee-4bd3-a3d6-b80e6fc31a76,Bijective functions,Surjective (onto) functions,"Similar to injective functions, understanding bijective functions necessitates knowledge of surjective functions, since a bijective function must also be surjective.",AI_node_analysis_20250707_022100
95,4,ecb9d6a8-e0ee-4bd3-a3d6-b80e6fc31a76,faf62296-3ac7-4f7b-ae52-ae4b59393a26,Surjective (onto) functions,Injective (one-to-one) functions,"Understanding surjective functions helps in grasping the concept of injective functions, as both are types of functions that describe different aspects of how inputs relate to outputs. Recognizing that a function can be surjective (covering all outputs) is foundational to understanding injectivity (where each output is uniquely mapped from an input).",AI_node_analysis_20250707_022038
96,3,979597be-6950-42cd-9b08-3d902cf4f243,ecb9d6a8-e0ee-4bd3-a3d6-b80e6fc31a76,Bijective functions,Surjective (onto) functions,"Similar to injective functions, understanding bijective functions necessitates knowledge of surjective functions, since a bijective function must also be surjective.",AI_node_analysis_20250707_022100
96,3,ecb9d6a8-e0ee-4bd3-a3d6-b80e6fc31a76,979597be-6950-42cd-9b08-3d902cf4f243,Surjective (onto) functions,Bijective functions,"A bijective function is both injective and surjective. Therefore, understanding surjective functions is essential for comprehending bijective functions, as it is one of the two necessary properties that define bijectivity.",AI_node_analysis_20250707_022038
97,5,faf62296-3ac7-4f7b-ae52-ae4b59393a26,979597be-6950-42cd-9b08-3d902cf4f243,Injective (one-to-one) functions,Bijective functions,"Bijective functions are both injective and surjective, building on these concepts.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
97,5,979597be-6950-42cd-9b08-3d902cf4f243,ecb9d6a8-e0ee-4bd3-a3d6-b80e6fc31a76,Bijective functions,Surjective (onto) functions,"Similar to injective functions, understanding bijective functions necessitates knowledge of surjective functions, since a bijective function must also be surjective.",AI_node_analysis_20250707_022100
97,5,ecb9d6a8-e0ee-4bd3-a3d6-b80e6fc31a76,6723bc21-161b-48fe-8e7a-eec34220f65e,Surjective (onto) functions,Definition of a function,"The concept of surjective functions builds on the foundational understanding of what a function is, specifically the idea that each input must correspond to an output. This foundational knowledge is crucial for understanding the specific characteristics of surjective functions.",AI_node_analysis_20250707_022038
97,5,6723bc21-161b-48fe-8e7a-eec34220f65e,faf62296-3ac7-4f7b-ae52-ae4b59393a26,Definition of a function,Injective (one-to-one) functions,"The definition of a function is crucial for understanding injective functions, as it establishes the basis for the uniqueness of outputs for each input.",AI_node_analysis_20250707_021922
98,3,ecb9d6a8-e0ee-4bd3-a3d6-b80e6fc31a76,6723bc21-161b-48fe-8e7a-eec34220f65e,Surjective (onto) functions,Definition of a function,"The concept of surjective functions builds on the foundational understanding of what a function is, specifically the idea that each input must correspond to an output. This foundational knowledge is crucial for understanding the specific characteristics of surjective functions.",AI_node_analysis_20250707_022038
98,3,6723bc21-161b-48fe-8e7a-eec34220f65e,ecb9d6a8-e0ee-4bd3-a3d6-b80e6fc31a76,Definition of a function,Surjective (onto) functions,"Similarly, the definition of a function is necessary to comprehend surjective functions, which require an understanding of how every element in the codomain is mapped by at least one input.",AI_node_analysis_20250707_021922
99,4,979597be-6950-42cd-9b08-3d902cf4f243,ecb9d6a8-e0ee-4bd3-a3d6-b80e6fc31a76,Bijective functions,Surjective (onto) functions,"Similar to injective functions, understanding bijective functions necessitates knowledge of surjective functions, since a bijective function must also be surjective.",AI_node_analysis_20250707_022100
99,4,ecb9d6a8-e0ee-4bd3-a3d6-b80e6fc31a76,6723bc21-161b-48fe-8e7a-eec34220f65e,Surjective (onto) functions,Definition of a function,"The concept of surjective functions builds on the foundational understanding of what a function is, specifically the idea that each input must correspond to an output. This foundational knowledge is crucial for understanding the specific characteristics of surjective functions.",AI_node_analysis_20250707_022038
99,4,6723bc21-161b-48fe-8e7a-eec34220f65e,979597be-6950-42cd-9b08-3d902cf4f243,Definition of a function,Bijective functions,"Understanding the definition of a function is fundamental to grasping bijective functions, which combine the concepts of injectivity and surjectivity.",AI_node_analysis_20250707_021922
100,3,9bb2b1f1-7062-494b-ba7e-4d6f2220a52d,569eefd9-85ec-41d8-87b2-ea051997fd28,solving simultaneous equations with three variables,solving simultaneous linear equations with two unknowns,"Understanding how to solve simultaneous equations with three variables builds upon the foundational skills learned in solving simultaneous equations with two unknowns, as the methods of elimination and substitution are similar and extend to three variables.",AI_node_analysis_20250707_023759
100,3,569eefd9-85ec-41d8-87b2-ea051997fd28,9bb2b1f1-7062-494b-ba7e-4d6f2220a52d,solving simultaneous linear equations with two unknowns,solving simultaneous equations with three variables,"Mastery of solving two-variable systems is essential for tackling three-variable systems, as the techniques used for two variables are directly applicable and necessary for understanding the more complex case of three variables.",AI_node_analysis_20250707_023759
101,3,1f569dac-e0f0-4b30-b5e6-9c4149d80421,99687942-22dd-464e-bf08-5f018d1620c5,Bernoulli trials and binomial distribution,Probability of k successes in n Bernoulli trials,"Understanding Bernoulli trials is essential for grasping the binomial distribution, which specifically calculates the probability of a certain number of successes in a fixed number of independent Bernoulli trials.",AI_node_analysis_20250707_014156
101,3,99687942-22dd-464e-bf08-5f018d1620c5,1f569dac-e0f0-4b30-b5e6-9c4149d80421,Probability of k successes in n Bernoulli trials,Bernoulli trials and binomial distribution,"Understanding the concept of Bernoulli trials and the binomial distribution is essential for calculating the probability of k successes in n trials, as this probability is derived from the binomial distribution formula.",AI_node_analysis_20250707_040004
102,3,1f569dac-e0f0-4b30-b5e6-9c4149d80421,2b8b2352-7337-432a-8cac-8710cdeb9391,Bernoulli trials and binomial distribution,Probability that the kth success occurs on the nth Bernoulli trial,"This concept relies on the foundational understanding of Bernoulli trials, as it describes the specific scenario of achieving a certain number of successes at a particular trial.",AI_node_analysis_20250707_014156
102,3,2b8b2352-7337-432a-8cac-8710cdeb9391,1f569dac-e0f0-4b30-b5e6-9c4149d80421,Probability that the kth success occurs on the nth Bernoulli trial,Bernoulli trials and binomial distribution,"Understanding the probability of the kth success on the nth trial relies on the foundational concepts of Bernoulli trials and the binomial distribution, which describe the framework for calculating such probabilities.",AI_node_analysis_20250707_040009
103,3,1f569dac-e0f0-4b30-b5e6-9c4149d80421,5b6cc7c8-4315-4fb3-bcf3-575e33bb7ec2,Bernoulli trials and binomial distribution,independence of events in probability,"The binomial distribution is based on the assumption that each trial is independent, making the understanding of independence a prerequisite for grasping the properties of the binomial distribution.",AI_node_analysis_20250707_014338
103,3,5b6cc7c8-4315-4fb3-bcf3-575e33bb7ec2,1f569dac-e0f0-4b30-b5e6-9c4149d80421,independence of events in probability,Bernoulli trials and binomial distribution,"The concept of independence is crucial for understanding Bernoulli trials, where each trial is independent, and the binomial distribution, which models the number of successes in a fixed number of independent trials.",AI_node_analysis_20250707_014338
104,3,1f569dac-e0f0-4b30-b5e6-9c4149d80421,3d3d09cf-9bc3-4a3a-925f-5a8fd8c00064,Bernoulli trials and binomial distribution,Probability of events occurring at least once,"The concept of calculating the probability of events occurring at least once is built upon the principles of Bernoulli trials and the binomial distribution, making it essential for understanding how to apply these concepts in practical scenarios.",AI_node_analysis_20250707_021843
104,3,3d3d09cf-9bc3-4a3a-925f-5a8fd8c00064,1f569dac-e0f0-4b30-b5e6-9c4149d80421,Probability of events occurring at least once,Bernoulli trials and binomial distribution,"Understanding the probability of events occurring at least once relies on the concepts of Bernoulli trials and the binomial distribution, as these frameworks provide the foundational structure for calculating probabilities in repeated independent trials.",AI_node_analysis_20250707_021843
105,3,1f569dac-e0f0-4b30-b5e6-9c4149d80421,91c675ec-1590-44ca-bea4-8bc8ca39590a,Bernoulli trials and binomial distribution,Computing binomial coefficients,"Learning about Bernoulli trials and the binomial distribution involves using binomial coefficients to calculate probabilities of different outcomes, making the understanding of these coefficients foundational for grasping the distribution's properties.",AI_node_analysis_20250707_035841
105,3,91c675ec-1590-44ca-bea4-8bc8ca39590a,1f569dac-e0f0-4b30-b5e6-9c4149d80421,Computing binomial coefficients,Bernoulli trials and binomial distribution,"Understanding how to compute binomial coefficients is essential for working with the binomial distribution, as the coefficients represent the number of ways to choose successes in a series of Bernoulli trials.",AI_node_analysis_20250707_035841
106,3,903c0946-d928-4174-82ee-c85ea1dc1367,d2dfa54e-3387-4772-a0c4-baafb8d72547,confidence interval for a population mean,sampling distribution of the mean,"Understanding the sampling distribution of the mean is essential for constructing confidence intervals, as it provides the basis for estimating the variability of the sample mean.",AI_node_analysis_20250707_014612
106,3,d2dfa54e-3387-4772-a0c4-baafb8d72547,903c0946-d928-4174-82ee-c85ea1dc1367,sampling distribution of the mean,confidence interval for a population mean,Confidence intervals for means rely on the central limit theorem to justify normality assumptions.,91_Texts and tests 5 Index.pdf
107,3,2106c5da-84b9-411f-894e-8d19635be87d,0166dae7-6c3e-4e4a-907c-9bff9f205a5a,normal distribution,"distribution shapes: symmetrical, skewed, uniform, bimodal","symmetrical, skewed, uniform, bimodal""",AI_node_analysis_20250707_030209
107,3,0166dae7-6c3e-4e4a-907c-9bff9f205a5a,2106c5da-84b9-411f-894e-8d19635be87d,"distribution shapes: symmetrical, skewed, uniform, bimodal",normal distribution,"Understanding the different shapes of distributions, including symmetry and skewness, is essential for recognizing and working with the normal distribution, which is a specific type of symmetrical distribution.",AI_node_analysis_20250707_030209
108,3,64376ace-fc17-43bf-bf05-2ff7e655994e,7267ef3b-19e9-4906-8f47-d2f0f37c5e6d,expressing numbers in scientific notation,arithmetic operations on numbers in scientific notation,"Understanding how to express numbers in scientific notation is essential for performing arithmetic operations (addition, subtraction, multiplication, division) on those numbers, as the operations often require manipulation of the exponents and coefficients in scientific notation.",AI_node_analysis_20250707_015010
108,3,7267ef3b-19e9-4906-8f47-d2f0f37c5e6d,64376ace-fc17-43bf-bf05-2ff7e655994e,arithmetic operations on numbers in scientific notation,expressing numbers in scientific notation,Understanding how to perform arithmetic operations on numbers in scientific notation requires first knowing how to express numbers in that format.,AI_node_analysis_20250707_015015
109,3,76a5e98e-2def-4ed1-908c-ad6e2e9e5cd8,c0669455-a144-42b6-a763-3cba73fa20c2,prime factorization,factorisation proofs involving divisibility,"Mastery of prime factorization is crucial for performing factorization proofs involving divisibility, as it provides the foundational skills needed to identify factors and establish divisibility criteria.",AI_node_analysis_20250707_015100
109,3,c0669455-a144-42b6-a763-3cba73fa20c2,76a5e98e-2def-4ed1-908c-ad6e2e9e5cd8,factorisation proofs involving divisibility,prime factorization,"Understanding factorization proofs involving divisibility requires knowledge of prime factorization, as it is essential for determining the divisibility of numbers based on their prime factors.",AI_node_analysis_20250707_015100
110,3,445750e1-0974-4b2c-b692-c92a3958c6ff,8b262060-9612-4832-9c3d-8f38ebe07f56,arithmetic sequences,sum of n terms of arithmetic series,"Understanding arithmetic sequences is essential for calculating the sum of their terms, as the formula for the sum relies on the common difference and the number of terms in the sequence.",AI_node_analysis_20250707_015032
110,3,8b262060-9612-4832-9c3d-8f38ebe07f56,445750e1-0974-4b2c-b692-c92a3958c6ff,sum of n terms of arithmetic series,arithmetic sequences,"The concept of summing the terms of an arithmetic series is built upon the understanding of arithmetic sequences, as it requires knowledge of how the sequence is formed and the common difference between terms.",AI_node_analysis_20250707_015032
111,3,8b262060-9612-4832-9c3d-8f38ebe07f56,c2b142c7-4fbe-42d2-a158-c434e940700c,sum of n terms of arithmetic series,arithmetic series,"The formula for the sum of n terms of an arithmetic series is derived from the properties of the series itself, making it foundational for understanding how to calculate the total of the series.",AI_node_analysis_20250707_035021
111,3,c2b142c7-4fbe-42d2-a158-c434e940700c,8b262060-9612-4832-9c3d-8f38ebe07f56,arithmetic series,sum of n terms of arithmetic series,"Understanding the concept of an arithmetic series is essential for calculating the sum of its terms, as the formula for the sum directly derives from the properties of the series.",AI_node_analysis_20250707_035021
112,4,445750e1-0974-4b2c-b692-c92a3958c6ff,8b262060-9612-4832-9c3d-8f38ebe07f56,arithmetic sequences,sum of n terms of arithmetic series,"Understanding arithmetic sequences is essential for calculating the sum of their terms, as the formula for the sum relies on the common difference and the number of terms in the sequence.",AI_node_analysis_20250707_015032
112,4,8b262060-9612-4832-9c3d-8f38ebe07f56,c2b142c7-4fbe-42d2-a158-c434e940700c,sum of n terms of arithmetic series,arithmetic series,"The formula for the sum of n terms of an arithmetic series is derived from the properties of the series itself, making it foundational for understanding how to calculate the total of the series.",AI_node_analysis_20250707_035021
112,4,c2b142c7-4fbe-42d2-a158-c434e940700c,445750e1-0974-4b2c-b692-c92a3958c6ff,arithmetic series,arithmetic sequences,"The concept of an arithmetic series builds upon the understanding of arithmetic sequences, as the series is formed by summing the terms of the sequence.",AI_node_analysis_20250707_035021
113,3,445750e1-0974-4b2c-b692-c92a3958c6ff,52c2c033-abbf-4194-8a7b-27e30cecbe60,arithmetic sequences,arithmetic series and sum formula,"Knowledge of arithmetic sequences is essential for deriving and understanding the sum formula for an arithmetic series, as the series is the sum of the terms of the sequence.",AI_node_analysis_20250707_030024
113,3,52c2c033-abbf-4194-8a7b-27e30cecbe60,445750e1-0974-4b2c-b692-c92a3958c6ff,arithmetic series and sum formula,arithmetic sequences,"Understanding the sum formula for an arithmetic series relies on knowing how arithmetic sequences are formed, as the sum is derived from the properties of these sequences.",AI_node_analysis_20250707_030024
114,3,445750e1-0974-4b2c-b692-c92a3958c6ff,e7ae25cf-8e8f-4b83-bdef-f1d238f63f6b,arithmetic sequences,writing arithmetic expressions for sequence terms,Recognizing the structure of arithmetic sequences helps in formulating the corresponding arithmetic expressions that represent specific terms in the sequence.,AI_node_analysis_20250707_031347
114,3,e7ae25cf-8e8f-4b83-bdef-f1d238f63f6b,445750e1-0974-4b2c-b692-c92a3958c6ff,writing arithmetic expressions for sequence terms,arithmetic sequences,"Understanding how to write arithmetic expressions for sequence terms is foundational for recognizing and working with arithmetic sequences, as these sequences are defined by a constant difference and can be expressed in algebraic form.",AI_node_analysis_20250707_031347
115,3,657e5863-dd3b-4dd9-b286-cce2c96d2dab,c84699d4-3277-4452-b2cc-66869c7085f6,Imaginary numbers as square roots of negative numbers,Definition and properties of the imaginary unit i,"Imaginary numbers are defined using the imaginary unit i, which is the square root of -1, so understanding imaginary numbers requires knowledge of i.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
115,3,c84699d4-3277-4452-b2cc-66869c7085f6,657e5863-dd3b-4dd9-b286-cce2c96d2dab,Definition and properties of the imaginary unit i,Imaginary numbers as square roots of negative numbers,"The concept of the imaginary unit i directly leads to the understanding of imaginary numbers, which are defined as multiples of i, specifically as square roots of negative numbers.",AI_node_analysis_20250707_020136
116,3,dc47a885-cc0b-4656-a13c-ccbc4c225d1f,c75ea8d6-69b1-42d4-85e0-61c9925dd58e,Bisecting an angle,Constructing the incircle of a triangle,"The incentre is found by intersecting angle bisectors, which requires the ability to bisect angles.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
116,3,c75ea8d6-69b1-42d4-85e0-61c9925dd58e,dc47a885-cc0b-4656-a13c-ccbc4c225d1f,Constructing the incircle of a triangle,Bisecting an angle,"The incircle construction relies on the angle bisectors of the triangle to find the incentre, thus requiring knowledge of how to bisect angles.",AI_node_analysis_20250707_021019
117,4,dc47a885-cc0b-4656-a13c-ccbc4c225d1f,c75ea8d6-69b1-42d4-85e0-61c9925dd58e,Bisecting an angle,Constructing the incircle of a triangle,"The incentre is found by intersecting angle bisectors, which requires the ability to bisect angles.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
117,4,c75ea8d6-69b1-42d4-85e0-61c9925dd58e,abec1165-0e73-402e-a2c7-5d5921ad85c2,Constructing the incircle of a triangle,Constructing the circumcircle of a triangle,"Understanding how to construct the incircle involves knowledge of angle bisectors, which is foundational for understanding the construction of the circumcircle that uses perpendicular bisectors.",AI_node_analysis_20250707_021051
117,4,abec1165-0e73-402e-a2c7-5d5921ad85c2,dc47a885-cc0b-4656-a13c-ccbc4c225d1f,Constructing the circumcircle of a triangle,Bisecting an angle,"The process of constructing the circumcircle often involves bisecting angles to find the circumcenter, making the understanding of angle bisectors a prerequisite for this construction.",AI_node_analysis_20250707_021019
118,4,438c9a7d-2005-461f-acaa-4f7c7270eb1a,17e1cb24-12f7-4fd9-ada2-dda86f4058f4,compound interest,present value calculations for loans and investments,Present value calculations use compound interest formulas to discount future sums.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
