cycle_id,cycle_length,prerequisite_id,dependent_id,prerequisite_name,dependent_name,explanation,source
80,4,a83081fb-11c3-4335-ba21-10ac191fea30,f586df25-40e2-434b-9a0b-2ccc29ca7265,finding areas by integration,applications of integration,"The specific application of finding areas under curves is a direct example of how integration is applied, making it a subset of the broader applications of integration.",AI_node_analysis_20250707_013941
81,3,f586df25-40e2-434b-9a0b-2ccc29ca7265,a5d733d6-801e-454e-9f21-3de249269e33,applications of integration,definite integrals,Understanding applications of integration supports learning definite integrals which are used to calculate exact areas.,91_Texts and tests 5 Index.pdf
81,3,a5d733d6-801e-454e-9f21-3de249269e33,f586df25-40e2-434b-9a0b-2ccc29ca7265,definite integrals,applications of integration,"The concept of definite integrals is directly used in applications of integration, as it provides the mathematical framework for calculating areas and other quantities.",AI_node_analysis_20250707_013941
82,3,f586df25-40e2-434b-9a0b-2ccc29ca7265,69e74f09-1d57-4900-83c8-4ffe84536165,applications of integration,integration of exponential functions,"Knowledge of how to integrate exponential functions is necessary for applying integration in various contexts, such as in growth and decay problems.",AI_node_analysis_20250707_013941
82,3,69e74f09-1d57-4900-83c8-4ffe84536165,f586df25-40e2-434b-9a0b-2ccc29ca7265,integration of exponential functions,applications of integration,"The ability to integrate exponential functions is a specific skill that is often applied in various real-world contexts, thus connecting it to the applications of integration.",AI_node_analysis_20250707_013941
83,3,69e74f09-1d57-4900-83c8-4ffe84536165,7271b9ed-b6cd-4fe5-9d39-0160ec9d6dc9,integration of exponential functions,derivative of exponential functions,"Knowing how to integrate exponential functions provides insight into their derivatives, reinforcing the relationship between these two concepts in calculus.",AI_node_analysis_20250707_025812
83,3,7271b9ed-b6cd-4fe5-9d39-0160ec9d6dc9,69e74f09-1d57-4900-83c8-4ffe84536165,derivative of exponential functions,integration of exponential functions,"Understanding how to differentiate exponential functions is essential for grasping the process of integrating them, as integration is the reverse operation of differentiation.",AI_node_analysis_20250707_025812
84,3,f586df25-40e2-434b-9a0b-2ccc29ca7265,50777575-21d8-4728-8d33-4b882086a9d2,applications of integration,integration of trigonometric functions,Understanding how to integrate trigonometric functions is crucial for applying integration in problems involving periodic phenomena.,AI_node_analysis_20250707_013941
84,3,50777575-21d8-4728-8d33-4b882086a9d2,f586df25-40e2-434b-9a0b-2ccc29ca7265,integration of trigonometric functions,applications of integration,"Integrating trigonometric functions is a specific application of integration that is frequently encountered in various problems, linking it to the broader applications of integration.",AI_node_analysis_20250707_013941
85,3,880043b6-8e9f-48e4-9fda-4fd1e8b6fb71,f7c48f11-e525-4da8-aaa3-28d0f684ec00,inverse functions,sketching inverse function graph from original function graph,"Knowing what an inverse function is and how it operates is essential for sketching its graph, as it involves reflecting the original function's graph across the line y = x.",AI_node_analysis_20250707_030532
85,3,f7c48f11-e525-4da8-aaa3-28d0f684ec00,880043b6-8e9f-48e4-9fda-4fd1e8b6fb71,sketching inverse function graph from original function graph,inverse functions,"Understanding how to sketch the graph of an inverse function relies on the concept of inverse functions, which defines how outputs of the original function correspond to inputs of the inverse function.",AI_node_analysis_20250707_030532
86,4,880043b6-8e9f-48e4-9fda-4fd1e8b6fb71,56124fd7-04ce-4126-a4b2-af38d42688fd,inverse functions,logarithmic functions,Knowledge of inverse functions is essential for understanding the properties and applications of logarithmic functions.,AI_node_analysis_20250707_035650
86,4,56124fd7-04ce-4126-a4b2-af38d42688fd,3567b7c8-eab6-48a9-8eb4-fc9572d78f2e,logarithmic functions,types of functions,"Learning about logarithmic functions enhances the understanding of function types, as it illustrates another specific category of functions that are essential in algebra.",AI_node_analysis_20250707_014413
86,4,3567b7c8-eab6-48a9-8eb4-fc9572d78f2e,880043b6-8e9f-48e4-9fda-4fd1e8b6fb71,types of functions,inverse functions,Understanding function types aids in comprehending inverse functions which reverse the original function's effect.,91_Texts and tests 5 Index.pdf
87,3,56124fd7-04ce-4126-a4b2-af38d42688fd,3567b7c8-eab6-48a9-8eb4-fc9572d78f2e,logarithmic functions,types of functions,"Learning about logarithmic functions enhances the understanding of function types, as it illustrates another specific category of functions that are essential in algebra.",AI_node_analysis_20250707_014413
87,3,3567b7c8-eab6-48a9-8eb4-fc9572d78f2e,56124fd7-04ce-4126-a4b2-af38d42688fd,types of functions,logarithmic functions,"Exponential and logarithmic functions are specific types of functions, so classification is a prerequisite.",91_Texts and tests 5 Index.pdf
88,5,7c5152aa-b3d1-4f7c-9627-405a379400ce,880043b6-8e9f-48e4-9fda-4fd1e8b6fb71,composition of functions,inverse functions,"Understanding the composition of functions is essential for grasping the concept of inverse functions, as finding an inverse involves reversing the process of composition.",AI_node_analysis_20250707_014401
88,5,880043b6-8e9f-48e4-9fda-4fd1e8b6fb71,56124fd7-04ce-4126-a4b2-af38d42688fd,inverse functions,logarithmic functions,Knowledge of inverse functions is essential for understanding the properties and applications of logarithmic functions.,AI_node_analysis_20250707_035650
88,5,56124fd7-04ce-4126-a4b2-af38d42688fd,3567b7c8-eab6-48a9-8eb4-fc9572d78f2e,logarithmic functions,types of functions,"Learning about logarithmic functions enhances the understanding of function types, as it illustrates another specific category of functions that are essential in algebra.",AI_node_analysis_20250707_014413
88,5,3567b7c8-eab6-48a9-8eb4-fc9572d78f2e,7c5152aa-b3d1-4f7c-9627-405a379400ce,types of functions,composition of functions,"Understanding the various types of functions is crucial for grasping the concept of function composition, as it involves combining different types of functions.",AI_node_analysis_20250707_014413
89,3,56124fd7-04ce-4126-a4b2-af38d42688fd,6ac7fb7a-b453-47eb-b8f0-b00fb86d8886,logarithmic functions,logarithm of base and one,"The properties of logarithmic functions, including the specific cases of log_a a and log_a 1, are derived from the general understanding of logarithmic functions, making this relationship significant.",AI_node_analysis_20250707_015436
89,3,6ac7fb7a-b453-47eb-b8f0-b00fb86d8886,56124fd7-04ce-4126-a4b2-af38d42688fd,logarithm of base and one,logarithmic functions,Understanding the logarithm of base and one (log_a a = 1 and log_a 1 = 0) provides foundational knowledge about logarithmic properties that are essential for grasping the broader concept of logarithmic functions.,AI_node_analysis_20250707_015436
90,3,880043b6-8e9f-48e4-9fda-4fd1e8b6fb71,56124fd7-04ce-4126-a4b2-af38d42688fd,inverse functions,logarithmic functions,Knowledge of inverse functions is essential for understanding the properties and applications of logarithmic functions.,AI_node_analysis_20250707_035650
90,3,56124fd7-04ce-4126-a4b2-af38d42688fd,880043b6-8e9f-48e4-9fda-4fd1e8b6fb71,logarithmic functions,inverse functions,"Understanding logarithmic functions is crucial for grasping the concept of inverse functions, as logarithms are defined as the inverses of exponential functions.",AI_node_analysis_20250707_035650
91,3,7c5152aa-b3d1-4f7c-9627-405a379400ce,38f90ba1-0fba-4a62-83ef-164b0ee11489,composition of functions,function as unique output assignment,"The concept of function composition relies on the understanding that a function assigns exactly one output for each input, which is foundational for combining functions.",AI_node_analysis_20250707_014401
91,3,38f90ba1-0fba-4a62-83ef-164b0ee11489,7c5152aa-b3d1-4f7c-9627-405a379400ce,function as unique output assignment,composition of functions,"Recognizing that functions assign unique outputs is crucial for understanding how to combine functions through composition, as it ensures that the output of one function can serve as a valid input for another.",AI_node_analysis_20250707_014401
92,4,3c50e13d-4090-49e7-b372-bc8585191555,7c5152aa-b3d1-4f7c-9627-405a379400ce,introduction to functions,composition of functions,Understanding basic functions is necessary before learning how to compose functions.,91_Texts and tests 5 Index.pdf
92,4,7c5152aa-b3d1-4f7c-9627-405a379400ce,38f90ba1-0fba-4a62-83ef-164b0ee11489,composition of functions,function as unique output assignment,"The concept of function composition relies on the understanding that a function assigns exactly one output for each input, which is foundational for combining functions.",AI_node_analysis_20250707_014401
92,4,38f90ba1-0fba-4a62-83ef-164b0ee11489,3c50e13d-4090-49e7-b372-bc8585191555,function as unique output assignment,introduction to functions,Understanding that a function assigns exactly one output value for each input value is foundational for introducing the concept of functions as mappings from inputs to unique outputs.,AI_node_analysis_20250707_030217
93,3,7c5152aa-b3d1-4f7c-9627-405a379400ce,f98f453d-94c9-492f-863b-b4c10a78becb,composition of functions,forming composite functions,"The ability to compose functions is foundational for forming composite functions, as it involves applying one function to the result of another, which is the essence of creating composite functions.",AI_node_analysis_20250707_030238
93,3,f98f453d-94c9-492f-863b-b4c10a78becb,7c5152aa-b3d1-4f7c-9627-405a379400ce,forming composite functions,composition of functions,"Understanding how to form composite functions directly relies on the concept of function composition, where the output of one function is used as the input for another.",AI_node_analysis_20250707_030238
94,3,faf62296-3ac7-4f7b-ae52-ae4b59393a26,9f805495-0e3b-4164-8bed-51c0e19aa507,Injective (one-to-one) functions,Horizontal line test for injectivity,Horizontal line test is a graphical method to test injectivity of functions.,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
94,3,9f805495-0e3b-4164-8bed-51c0e19aa507,faf62296-3ac7-4f7b-ae52-ae4b59393a26,Horizontal line test for injectivity,Injective (one-to-one) functions,"Understanding the horizontal line test is essential for recognizing and defining injective functions, as it provides a graphical method to determine if a function is injective.",AI_node_analysis_20250707_022016
95,3,faf62296-3ac7-4f7b-ae52-ae4b59393a26,979597be-6950-42cd-9b08-3d902cf4f243,Injective (one-to-one) functions,Bijective functions,"Bijective functions are both injective and surjective, building on these concepts.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
95,3,979597be-6950-42cd-9b08-3d902cf4f243,faf62296-3ac7-4f7b-ae52-ae4b59393a26,Bijective functions,Injective (one-to-one) functions,"Understanding bijective functions requires knowledge of injective functions, as a bijective function is defined as one that is both injective and surjective.",AI_node_analysis_20250707_022100
96,3,6723bc21-161b-48fe-8e7a-eec34220f65e,e639c1c1-3d0e-4a36-89ec-d5cbd3b2f860,Definition of a function,Codomain of a function,"Knowing what a function is helps in understanding the concept of codomain, as it provides context for what outputs can be expected from a given function.",AI_node_analysis_20250707_021929
96,3,e639c1c1-3d0e-4a36-89ec-d5cbd3b2f860,6723bc21-161b-48fe-8e7a-eec34220f65e,Codomain of a function,Definition of a function,"Understanding the codomain is essential for grasping the definition of a function, as it specifies the set of possible outputs for each input in the function.",AI_node_analysis_20250707_021929
97,3,91339848-5338-40ac-ac9c-60b92c108133,6723bc21-161b-48fe-8e7a-eec34220f65e,Vertical line test,Definition of a function,"Understanding the vertical line test is essential for grasping the definition of a function, as it provides a graphical method to determine whether a relation is a function by ensuring each input has a unique output.",AI_node_analysis_20250707_021956
97,3,6723bc21-161b-48fe-8e7a-eec34220f65e,91339848-5338-40ac-ac9c-60b92c108133,Definition of a function,Vertical line test,"Knowing the definition of a function helps in understanding the vertical line test, as it clarifies the requirement that a function must assign exactly one output for each input, which the vertical line test visually verifies.",AI_node_analysis_20250707_021956
98,3,7aaa33a2-4c20-418b-b5d7-0f5e54c64e69,4ebda873-959b-4f58-8ce9-28ba1c248c32,scatter diagrams,measuring correlation: line of best fit,Scatter diagrams are used to visualize data before measuring correlation and fitting lines.,91_Texts and tests 5 Index.pdf
98,3,4ebda873-959b-4f58-8ce9-28ba1c248c32,7aaa33a2-4c20-418b-b5d7-0f5e54c64e69,measuring correlation: line of best fit,scatter diagrams,"Understanding how to create and interpret scatter diagrams is essential for measuring correlation and determining the line of best fit, as scatter diagrams visually represent the relationship between two variables.",AI_node_analysis_20250707_014513
99,3,3d22f501-4233-4841-870c-1586201d67b3,b7cca55c-4581-48c0-956b-0209ca88431c,confidence interval for population proportion,hypothesis testing for population proportion,Hypothesis testing builds on confidence intervals to test assumptions about population proportions.,91_Texts and tests 5 Index.pdf
99,3,b7cca55c-4581-48c0-956b-0209ca88431c,3d22f501-4233-4841-870c-1586201d67b3,hypothesis testing for population proportion,confidence interval for population proportion,"Understanding hypothesis testing for population proportion requires knowledge of confidence intervals, as they provide the range of values within which the true population proportion is likely to fall, which is foundational for making statistical inferences.",AI_node_analysis_20250707_014536
100,3,1f569dac-e0f0-4b30-b5e6-9c4149d80421,99687942-22dd-464e-bf08-5f018d1620c5,Bernoulli trials and binomial distribution,Probability of k successes in n Bernoulli trials,"Understanding Bernoulli trials is essential for grasping the binomial distribution, which specifically calculates the probability of a certain number of successes in a fixed number of independent Bernoulli trials.",AI_node_analysis_20250707_014156
100,3,99687942-22dd-464e-bf08-5f018d1620c5,1f569dac-e0f0-4b30-b5e6-9c4149d80421,Probability of k successes in n Bernoulli trials,Bernoulli trials and binomial distribution,"Understanding the concept of Bernoulli trials and the binomial distribution is essential for calculating the probability of k successes in n trials, as this probability is derived from the binomial distribution formula.",AI_node_analysis_20250707_040004
101,3,1f569dac-e0f0-4b30-b5e6-9c4149d80421,2b8b2352-7337-432a-8cac-8710cdeb9391,Bernoulli trials and binomial distribution,Probability that the kth success occurs on the nth Bernoulli trial,"This concept relies on the foundational understanding of Bernoulli trials, as it describes the specific scenario of achieving a certain number of successes at a particular trial.",AI_node_analysis_20250707_014156
101,3,2b8b2352-7337-432a-8cac-8710cdeb9391,1f569dac-e0f0-4b30-b5e6-9c4149d80421,Probability that the kth success occurs on the nth Bernoulli trial,Bernoulli trials and binomial distribution,"Understanding the probability of the kth success on the nth trial relies on the foundational concepts of Bernoulli trials and the binomial distribution, which describe the framework for calculating such probabilities.",AI_node_analysis_20250707_040009
102,3,1f569dac-e0f0-4b30-b5e6-9c4149d80421,5b6cc7c8-4315-4fb3-bcf3-575e33bb7ec2,Bernoulli trials and binomial distribution,independence of events in probability,"The binomial distribution is based on the assumption that each trial is independent, making the understanding of independence a prerequisite for grasping the properties of the binomial distribution.",AI_node_analysis_20250707_014338
102,3,5b6cc7c8-4315-4fb3-bcf3-575e33bb7ec2,1f569dac-e0f0-4b30-b5e6-9c4149d80421,independence of events in probability,Bernoulli trials and binomial distribution,"The concept of independence is crucial for understanding Bernoulli trials, where each trial is independent, and the binomial distribution, which models the number of successes in a fixed number of independent trials.",AI_node_analysis_20250707_014338
103,3,1f569dac-e0f0-4b30-b5e6-9c4149d80421,3d3d09cf-9bc3-4a3a-925f-5a8fd8c00064,Bernoulli trials and binomial distribution,Probability of events occurring at least once,"The concept of calculating the probability of events occurring at least once is built upon the principles of Bernoulli trials and the binomial distribution, making it essential for understanding how to apply these concepts in practical scenarios.",AI_node_analysis_20250707_021843
103,3,3d3d09cf-9bc3-4a3a-925f-5a8fd8c00064,1f569dac-e0f0-4b30-b5e6-9c4149d80421,Probability of events occurring at least once,Bernoulli trials and binomial distribution,"Understanding the probability of events occurring at least once relies on the concepts of Bernoulli trials and the binomial distribution, as these frameworks provide the foundational structure for calculating probabilities in repeated independent trials.",AI_node_analysis_20250707_021843
104,3,1f569dac-e0f0-4b30-b5e6-9c4149d80421,91c675ec-1590-44ca-bea4-8bc8ca39590a,Bernoulli trials and binomial distribution,Computing binomial coefficients,"Learning about Bernoulli trials and the binomial distribution involves using binomial coefficients to calculate probabilities of different outcomes, making the understanding of these coefficients foundational for grasping the distribution's properties.",AI_node_analysis_20250707_035841
104,3,91c675ec-1590-44ca-bea4-8bc8ca39590a,1f569dac-e0f0-4b30-b5e6-9c4149d80421,Computing binomial coefficients,Bernoulli trials and binomial distribution,"Understanding how to compute binomial coefficients is essential for working with the binomial distribution, as the coefficients represent the number of ways to choose successes in a series of Bernoulli trials.",AI_node_analysis_20250707_035841
105,3,903c0946-d928-4174-82ee-c85ea1dc1367,d2dfa54e-3387-4772-a0c4-baafb8d72547,confidence interval for a population mean,sampling distribution of the mean,"Understanding the sampling distribution of the mean is essential for constructing confidence intervals, as it provides the basis for estimating the variability of the sample mean.",AI_node_analysis_20250707_014612
105,3,d2dfa54e-3387-4772-a0c4-baafb8d72547,903c0946-d928-4174-82ee-c85ea1dc1367,sampling distribution of the mean,confidence interval for a population mean,Confidence intervals for means rely on the central limit theorem to justify normality assumptions.,91_Texts and tests 5 Index.pdf
106,3,2106c5da-84b9-411f-894e-8d19635be87d,0166dae7-6c3e-4e4a-907c-9bff9f205a5a,normal distribution,"distribution shapes: symmetrical, skewed, uniform, bimodal","symmetrical, skewed, uniform, bimodal""",AI_node_analysis_20250707_030209
106,3,0166dae7-6c3e-4e4a-907c-9bff9f205a5a,2106c5da-84b9-411f-894e-8d19635be87d,"distribution shapes: symmetrical, skewed, uniform, bimodal",normal distribution,"Understanding the different shapes of distributions, including symmetry and skewness, is essential for recognizing and working with the normal distribution, which is a specific type of symmetrical distribution.",AI_node_analysis_20250707_030209
107,3,64376ace-fc17-43bf-bf05-2ff7e655994e,7267ef3b-19e9-4906-8f47-d2f0f37c5e6d,expressing numbers in scientific notation,arithmetic operations on numbers in scientific notation,"Understanding how to express numbers in scientific notation is essential for performing arithmetic operations (addition, subtraction, multiplication, division) on those numbers, as the operations often require manipulation of the exponents and coefficients in scientific notation.",AI_node_analysis_20250707_015010
107,3,7267ef3b-19e9-4906-8f47-d2f0f37c5e6d,64376ace-fc17-43bf-bf05-2ff7e655994e,arithmetic operations on numbers in scientific notation,expressing numbers in scientific notation,Understanding how to perform arithmetic operations on numbers in scientific notation requires first knowing how to express numbers in that format.,AI_node_analysis_20250707_015015
108,3,76a5e98e-2def-4ed1-908c-ad6e2e9e5cd8,c0669455-a144-42b6-a763-3cba73fa20c2,prime factorization,factorisation proofs involving divisibility,"Mastery of prime factorization is crucial for performing factorization proofs involving divisibility, as it provides the foundational skills needed to identify factors and establish divisibility criteria.",AI_node_analysis_20250707_015100
108,3,c0669455-a144-42b6-a763-3cba73fa20c2,76a5e98e-2def-4ed1-908c-ad6e2e9e5cd8,factorisation proofs involving divisibility,prime factorization,"Understanding factorization proofs involving divisibility requires knowledge of prime factorization, as it is essential for determining the divisibility of numbers based on their prime factors.",AI_node_analysis_20250707_015100
109,3,445750e1-0974-4b2c-b692-c92a3958c6ff,8b262060-9612-4832-9c3d-8f38ebe07f56,arithmetic sequences,sum of n terms of arithmetic series,"Understanding arithmetic sequences is essential for calculating the sum of their terms, as the formula for the sum relies on the common difference and the number of terms in the sequence.",AI_node_analysis_20250707_015032
109,3,8b262060-9612-4832-9c3d-8f38ebe07f56,445750e1-0974-4b2c-b692-c92a3958c6ff,sum of n terms of arithmetic series,arithmetic sequences,"The concept of summing the terms of an arithmetic series is built upon the understanding of arithmetic sequences, as it requires knowledge of how the sequence is formed and the common difference between terms.",AI_node_analysis_20250707_015032
110,3,8b262060-9612-4832-9c3d-8f38ebe07f56,c2b142c7-4fbe-42d2-a158-c434e940700c,sum of n terms of arithmetic series,arithmetic series,"The formula for the sum of n terms of an arithmetic series is derived from the properties of the series itself, making it foundational for understanding how to calculate the total of the series.",AI_node_analysis_20250707_035021
110,3,c2b142c7-4fbe-42d2-a158-c434e940700c,8b262060-9612-4832-9c3d-8f38ebe07f56,arithmetic series,sum of n terms of arithmetic series,"Understanding the concept of an arithmetic series is essential for calculating the sum of its terms, as the formula for the sum directly derives from the properties of the series.",AI_node_analysis_20250707_035021
111,4,445750e1-0974-4b2c-b692-c92a3958c6ff,8b262060-9612-4832-9c3d-8f38ebe07f56,arithmetic sequences,sum of n terms of arithmetic series,"Understanding arithmetic sequences is essential for calculating the sum of their terms, as the formula for the sum relies on the common difference and the number of terms in the sequence.",AI_node_analysis_20250707_015032
111,4,8b262060-9612-4832-9c3d-8f38ebe07f56,c2b142c7-4fbe-42d2-a158-c434e940700c,sum of n terms of arithmetic series,arithmetic series,"The formula for the sum of n terms of an arithmetic series is derived from the properties of the series itself, making it foundational for understanding how to calculate the total of the series.",AI_node_analysis_20250707_035021
111,4,c2b142c7-4fbe-42d2-a158-c434e940700c,445750e1-0974-4b2c-b692-c92a3958c6ff,arithmetic series,arithmetic sequences,"The concept of an arithmetic series builds upon the understanding of arithmetic sequences, as the series is formed by summing the terms of the sequence.",AI_node_analysis_20250707_035021
112,3,445750e1-0974-4b2c-b692-c92a3958c6ff,52c2c033-abbf-4194-8a7b-27e30cecbe60,arithmetic sequences,arithmetic series and sum formula,"Knowledge of arithmetic sequences is essential for deriving and understanding the sum formula for an arithmetic series, as the series is the sum of the terms of the sequence.",AI_node_analysis_20250707_030024
112,3,52c2c033-abbf-4194-8a7b-27e30cecbe60,445750e1-0974-4b2c-b692-c92a3958c6ff,arithmetic series and sum formula,arithmetic sequences,"Understanding the sum formula for an arithmetic series relies on knowing how arithmetic sequences are formed, as the sum is derived from the properties of these sequences.",AI_node_analysis_20250707_030024
113,3,445750e1-0974-4b2c-b692-c92a3958c6ff,e7ae25cf-8e8f-4b83-bdef-f1d238f63f6b,arithmetic sequences,writing arithmetic expressions for sequence terms,Recognizing the structure of arithmetic sequences helps in formulating the corresponding arithmetic expressions that represent specific terms in the sequence.,AI_node_analysis_20250707_031347
113,3,e7ae25cf-8e8f-4b83-bdef-f1d238f63f6b,445750e1-0974-4b2c-b692-c92a3958c6ff,writing arithmetic expressions for sequence terms,arithmetic sequences,"Understanding how to write arithmetic expressions for sequence terms is foundational for recognizing and working with arithmetic sequences, as these sequences are defined by a constant difference and can be expressed in algebraic form.",AI_node_analysis_20250707_031347
114,3,79e22969-3be7-4a36-af92-222a4b2f260a,943e74d9-c62e-4268-8678-b9d23a2399a6,rules of indices: product rule,rules of indices: quotient rule,"quotient rule""",AI_node_analysis_20250707_015258
114,3,943e74d9-c62e-4268-8678-b9d23a2399a6,79e22969-3be7-4a36-af92-222a4b2f260a,rules of indices: quotient rule,rules of indices: product rule,"product rule""",AI_node_analysis_20250707_015307
115,4,79e22969-3be7-4a36-af92-222a4b2f260a,943e74d9-c62e-4268-8678-b9d23a2399a6,rules of indices: product rule,rules of indices: quotient rule,"quotient rule""",AI_node_analysis_20250707_015258
115,4,943e74d9-c62e-4268-8678-b9d23a2399a6,b6bed69c-f3fd-423d-8e4b-138320952ad2,rules of indices: quotient rule,rules of indices: negative exponents,"negative exponents""",AI_node_analysis_20250707_015307
115,4,b6bed69c-f3fd-423d-8e4b-138320952ad2,79e22969-3be7-4a36-af92-222a4b2f260a,rules of indices: negative exponents,rules of indices: product rule,"product rule""",AI_node_analysis_20250707_015343
116,3,943e74d9-c62e-4268-8678-b9d23a2399a6,b6bed69c-f3fd-423d-8e4b-138320952ad2,rules of indices: quotient rule,rules of indices: negative exponents,"negative exponents""",AI_node_analysis_20250707_015307
116,3,b6bed69c-f3fd-423d-8e4b-138320952ad2,943e74d9-c62e-4268-8678-b9d23a2399a6,rules of indices: negative exponents,rules of indices: quotient rule,"quotient rule""",AI_node_analysis_20250707_015343
117,5,79e22969-3be7-4a36-af92-222a4b2f260a,943e74d9-c62e-4268-8678-b9d23a2399a6,rules of indices: product rule,rules of indices: quotient rule,"quotient rule""",AI_node_analysis_20250707_015258
117,5,943e74d9-c62e-4268-8678-b9d23a2399a6,b6bed69c-f3fd-423d-8e4b-138320952ad2,rules of indices: quotient rule,rules of indices: negative exponents,"negative exponents""",AI_node_analysis_20250707_015307
117,5,b6bed69c-f3fd-423d-8e4b-138320952ad2,c8a23dd5-8423-43e2-a644-534d78a013ab,rules of indices: negative exponents,rules of indices: zero exponent rule,"zero exponent rule""",AI_node_analysis_20250707_015343
117,5,c8a23dd5-8423-43e2-a644-534d78a013ab,79e22969-3be7-4a36-af92-222a4b2f260a,rules of indices: zero exponent rule,rules of indices: product rule,"product rule""",AI_node_analysis_20250707_015314
118,4,943e74d9-c62e-4268-8678-b9d23a2399a6,b6bed69c-f3fd-423d-8e4b-138320952ad2,rules of indices: quotient rule,rules of indices: negative exponents,"negative exponents""",AI_node_analysis_20250707_015307
118,4,b6bed69c-f3fd-423d-8e4b-138320952ad2,c8a23dd5-8423-43e2-a644-534d78a013ab,rules of indices: negative exponents,rules of indices: zero exponent rule,"zero exponent rule""",AI_node_analysis_20250707_015343
118,4,c8a23dd5-8423-43e2-a644-534d78a013ab,943e74d9-c62e-4268-8678-b9d23a2399a6,rules of indices: zero exponent rule,rules of indices: quotient rule,"quotient rule""",AI_node_analysis_20250707_015314
119,3,b6bed69c-f3fd-423d-8e4b-138320952ad2,c8a23dd5-8423-43e2-a644-534d78a013ab,rules of indices: negative exponents,rules of indices: zero exponent rule,"zero exponent rule""",AI_node_analysis_20250707_015343
119,3,c8a23dd5-8423-43e2-a644-534d78a013ab,b6bed69c-f3fd-423d-8e4b-138320952ad2,rules of indices: zero exponent rule,rules of indices: negative exponents,"negative exponents""",AI_node_analysis_20250707_015314
120,3,943e74d9-c62e-4268-8678-b9d23a2399a6,d3f67946-82e8-48d3-954f-409a3d31d899,rules of indices: quotient rule,rules of indices: quotient to a power,"quotient to a power""",AI_node_analysis_20250707_015355
120,3,d3f67946-82e8-48d3-954f-409a3d31d899,943e74d9-c62e-4268-8678-b9d23a2399a6,rules of indices: quotient to a power,rules of indices: quotient rule,"quotient rule""",AI_node_analysis_20250707_015355
121,3,657e5863-dd3b-4dd9-b286-cce2c96d2dab,c84699d4-3277-4452-b2cc-66869c7085f6,Imaginary numbers as square roots of negative numbers,Definition and properties of the imaginary unit i,"Imaginary numbers are defined using the imaginary unit i, which is the square root of -1, so understanding imaginary numbers requires knowledge of i.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
121,3,c84699d4-3277-4452-b2cc-66869c7085f6,657e5863-dd3b-4dd9-b286-cce2c96d2dab,Definition and properties of the imaginary unit i,Imaginary numbers as square roots of negative numbers,"The concept of the imaginary unit i directly leads to the understanding of imaginary numbers, which are defined as multiples of i, specifically as square roots of negative numbers.",AI_node_analysis_20250707_020136
122,3,a70693e3-2a5a-4ef4-9ab0-82fd1d6cba3a,bf3891db-3d57-4d8d-b108-aece15447977,centroid of a triangle,concurrencies of a triangle,"The concept of the centroid is a specific instance of concurrency, as it is the point of intersection of the medians, thus requiring an understanding of the broader concept of concurrencies.",AI_node_analysis_20250707_034711
122,3,bf3891db-3d57-4d8d-b108-aece15447977,a70693e3-2a5a-4ef4-9ab0-82fd1d6cba3a,concurrencies of a triangle,centroid of a triangle,"Understanding the concept of concurrencies is essential for identifying the centroid, as it is the point where the medians of the triangle intersect, which is a specific type of concurrency.",AI_node_analysis_20250707_034711
123,3,b5d5e4e8-24a7-44a5-a5a3-ce1a4a2bb803,75f0a8dc-0b09-4d9e-ab79-6ae768ce09b2,Constructing the centroid of a triangle,Median of a triangle,"Understanding how to construct the centroid requires knowledge of medians, as the centroid is the point of concurrency of the medians.",AI_node_analysis_20250707_021055
123,3,75f0a8dc-0b09-4d9e-ab79-6ae768ce09b2,b5d5e4e8-24a7-44a5-a5a3-ce1a4a2bb803,Median of a triangle,Constructing the centroid of a triangle,"Knowing how to find the median is essential for constructing the centroid, as the centroid is defined as the intersection point of the medians.",AI_node_analysis_20250707_021055
124,3,dc47a885-cc0b-4656-a13c-ccbc4c225d1f,c75ea8d6-69b1-42d4-85e0-61c9925dd58e,Bisecting an angle,Constructing the incircle of a triangle,"The incentre is found by intersecting angle bisectors, which requires the ability to bisect angles.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
124,3,c75ea8d6-69b1-42d4-85e0-61c9925dd58e,dc47a885-cc0b-4656-a13c-ccbc4c225d1f,Constructing the incircle of a triangle,Bisecting an angle,"The incircle construction relies on the angle bisectors of the triangle to find the incentre, thus requiring knowledge of how to bisect angles.",AI_node_analysis_20250707_021019
125,4,dc47a885-cc0b-4656-a13c-ccbc4c225d1f,c75ea8d6-69b1-42d4-85e0-61c9925dd58e,Bisecting an angle,Constructing the incircle of a triangle,"The incentre is found by intersecting angle bisectors, which requires the ability to bisect angles.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
125,4,c75ea8d6-69b1-42d4-85e0-61c9925dd58e,abec1165-0e73-402e-a2c7-5d5921ad85c2,Constructing the incircle of a triangle,Constructing the circumcircle of a triangle,"Understanding how to construct the incircle involves knowledge of angle bisectors, which is foundational for understanding the construction of the circumcircle that uses perpendicular bisectors.",AI_node_analysis_20250707_021051
