cycle_id,cycle_length,prerequisite_id,dependent_id,prerequisite_name,dependent_name,explanation,source
80,4,27204411-3ae3-41ce-a5ea-dfc395b74ad5,ed5b6078-7b16-40d3-b6ee-e70a09bfd3de,positive and negative slopes,equation of a line in slope-intercept form,"Understanding positive and negative slopes is essential for interpreting and constructing the slope-intercept form of a line, as the slope (m) directly indicates whether the line rises or falls.",AI_node_analysis_20250707_024955
81,3,27204411-3ae3-41ce-a5ea-dfc395b74ad5,1d602bf5-b949-45b9-bb1e-bc8cc051865c,positive and negative slopes,perpendicular lines have slopes that are negative reciprocals,Understanding the distinction between positive and negative slopes is necessary to grasp the concept of negative reciprocals in the context of determining perpendicularity.,AI_node_analysis_20250707_025005
81,3,1d602bf5-b949-45b9-bb1e-bc8cc051865c,27204411-3ae3-41ce-a5ea-dfc395b74ad5,perpendicular lines have slopes that are negative reciprocals,positive and negative slopes,Recognizing that slopes can be positive or negative is fundamental to understanding the concept of negative reciprocals in the context of perpendicular lines.,AI_node_analysis_20250707_025005
82,3,78719217-2b60-496d-9903-ebb285d4180e,4cd5e945-b973-4c88-b22d-23972d8d9442,complex numbers in rectangular form,complex conjugate,Calculating the complex conjugate involves changing the sign of the imaginary part of complex numbers in rectangular form.,1_Curriculum csvs - Number.csv
82,3,4cd5e945-b973-4c88-b22d-23972d8d9442,78719217-2b60-496d-9903-ebb285d4180e,complex conjugate,complex numbers in rectangular form,"The concept of the complex conjugate is directly related to the rectangular form of complex numbers, as it involves changing the sign of the imaginary part in the expression a + bi.",AI_node_analysis_20250707_014958
83,3,d7c2ef09-af4c-47bc-a760-9cefa8afe3e4,0f8810ba-5efd-43a5-9435-b6358e62013c,complex numbers,using the Conjugate Root Theorem for polynomial roots,"Knowledge of complex numbers is foundational for understanding the Conjugate Root Theorem, as it relies on the properties of complex roots and their conjugates in polynomials with real coefficients.",AI_node_analysis_20250707_032127
83,3,0f8810ba-5efd-43a5-9435-b6358e62013c,d7c2ef09-af4c-47bc-a760-9cefa8afe3e4,using the Conjugate Root Theorem for polynomial roots,complex numbers,"Understanding complex numbers is essential for applying the Conjugate Root Theorem, as the theorem specifically deals with the nature of roots that are complex and their conjugates.",AI_node_analysis_20250707_032127
84,4,f71ab822-51fb-431a-95dd-f6320843b09c,29819272-d793-4e25-9ee8-a3784da30a0b,irrational numbers,real numbers (R),"Real numbers comprise both rational and irrational numbers, so understanding irrational numbers is necessary before real numbers.",1_Curriculum csvs - Number.csv
84,4,29819272-d793-4e25-9ee8-a3784da30a0b,86679ebc-4331-46c6-9549-2cb430464892,real numbers (R),rational numbers (Q),"Understanding real numbers is essential for grasping rational numbers, as rational numbers are a subset of real numbers, and the properties of real numbers provide the foundational context for rational numbers.",AI_node_analysis_20250707_020028
84,4,86679ebc-4331-46c6-9549-2cb430464892,f71ab822-51fb-431a-95dd-f6320843b09c,rational numbers (Q),irrational numbers,Irrational numbers are introduced after rational numbers to show that real numbers include both rational and irrational numbers.,1_Curriculum csvs - Number.csv
85,3,f71ab822-51fb-431a-95dd-f6320843b09c,29819272-d793-4e25-9ee8-a3784da30a0b,irrational numbers,real numbers (R),"Real numbers comprise both rational and irrational numbers, so understanding irrational numbers is necessary before real numbers.",1_Curriculum csvs - Number.csv
85,3,29819272-d793-4e25-9ee8-a3784da30a0b,f71ab822-51fb-431a-95dd-f6320843b09c,real numbers (R),irrational numbers,"Similar to rational numbers, irrational numbers are also a subset of real numbers, and understanding the broader category of real numbers is crucial for comprehending the nature and properties of irrational numbers.",AI_node_analysis_20250707_020028
86,3,78bfc38d-862a-47ce-84d1-14f4cbb9fed4,7870b058-fc76-4a67-8eab-9e2e43b75b23,properties of arithmetic operations,simplifying expressions using associative and distributive properties,Knowledge of the properties of arithmetic operations is essential for applying the associative and distributive properties effectively when simplifying expressions.,AI_node_analysis_20250707_031618
86,3,7870b058-fc76-4a67-8eab-9e2e43b75b23,78bfc38d-862a-47ce-84d1-14f4cbb9fed4,simplifying expressions using associative and distributive properties,properties of arithmetic operations,"Understanding how to simplify expressions using the associative and distributive properties relies on knowing the fundamental properties of arithmetic operations, which include these properties.",AI_node_analysis_20250707_031618
87,3,7870b058-fc76-4a67-8eab-9e2e43b75b23,de407c06-1897-4080-9c5c-ff0c5b9faded,simplifying expressions using associative and distributive properties,adding and subtracting linear algebraic expressions,"Simplifying expressions using associative and distributive properties is foundational for effectively adding and subtracting linear algebraic expressions, as it helps in rearranging and combining like terms.",AI_node_analysis_20250707_031618
87,3,de407c06-1897-4080-9c5c-ff0c5b9faded,7870b058-fc76-4a67-8eab-9e2e43b75b23,adding and subtracting linear algebraic expressions,simplifying expressions using associative and distributive properties,The ability to add and subtract linear algebraic expressions relies on the associative and distributive properties to rearrange and combine terms effectively.,AI_node_analysis_20250707_031559
88,3,7870b058-fc76-4a67-8eab-9e2e43b75b23,648898fb-6661-408c-b036-9947a15059b8,simplifying expressions using associative and distributive properties,multiplying polynomial expressions using distributive law (expanding),The process of expanding polynomial expressions using the distributive law is directly related to the ability to simplify expressions through the associative and distributive properties.,AI_node_analysis_20250707_031618
88,3,648898fb-6661-408c-b036-9947a15059b8,7870b058-fc76-4a67-8eab-9e2e43b75b23,multiplying polynomial expressions using distributive law (expanding),simplifying expressions using associative and distributive properties,Expanding polynomial expressions requires a solid understanding of the associative and distributive properties to combine and simplify terms correctly.,AI_node_analysis_20250707_031618
89,3,7870b058-fc76-4a67-8eab-9e2e43b75b23,953ce36c-d8c5-4f6d-9fd3-0f35f9d7fe3f,simplifying expressions using associative and distributive properties,factorising algebraic expressions,"Simplifying expressions is often a precursor to factorising algebraic expressions, as it helps in recognizing common factors and simplifying before applying factorisation techniques.",AI_node_analysis_20250707_031618
89,3,953ce36c-d8c5-4f6d-9fd3-0f35f9d7fe3f,7870b058-fc76-4a67-8eab-9e2e43b75b23,factorising algebraic expressions,simplifying expressions using associative and distributive properties,"Factorisation often involves simplifying expressions first to identify common factors, making the understanding of associative and distributive properties crucial.",AI_node_analysis_20250707_031618
90,3,7b0e09e9-d003-469c-9459-9aacf4861ec2,920bce0c-c276-43c6-a4df-f722d4396cc1,enlargements in geometry,scaled diagrams,"The concept of enlargements provides the foundational understanding necessary for creating scaled diagrams, as it involves applying scale factors to dimensions, which is essential for accurately representing proportions in scaled diagrams.",AI_node_analysis_20250707_015901
90,3,920bce0c-c276-43c6-a4df-f722d4396cc1,7b0e09e9-d003-469c-9459-9aacf4861ec2,scaled diagrams,enlargements in geometry,"Understanding scaled diagrams requires knowledge of enlargements, as scaling involves changing the size of figures while preserving their shape, which is a fundamental concept in enlargements.",AI_node_analysis_20250707_015901
91,4,f586df25-40e2-434b-9a0b-2ccc29ca7265,a5d733d6-801e-454e-9f21-3de249269e33,applications of integration,definite integrals,Understanding applications of integration supports learning definite integrals which are used to calculate exact areas.,91_Texts and tests 5 Index.pdf
91,4,a5d733d6-801e-454e-9f21-3de249269e33,a83081fb-11c3-4335-ba21-10ac191fea30,definite integrals,finding areas by integration,Finding areas by integration relies on evaluating definite integrals over intervals.,91_Texts and tests 5 Index.pdf
91,4,a83081fb-11c3-4335-ba21-10ac191fea30,f586df25-40e2-434b-9a0b-2ccc29ca7265,finding areas by integration,applications of integration,"The specific application of finding areas under curves is a direct example of how integration is applied, making it a subset of the broader applications of integration.",AI_node_analysis_20250707_013941
92,3,f586df25-40e2-434b-9a0b-2ccc29ca7265,a5d733d6-801e-454e-9f21-3de249269e33,applications of integration,definite integrals,Understanding applications of integration supports learning definite integrals which are used to calculate exact areas.,91_Texts and tests 5 Index.pdf
92,3,a5d733d6-801e-454e-9f21-3de249269e33,f586df25-40e2-434b-9a0b-2ccc29ca7265,definite integrals,applications of integration,"The concept of definite integrals is directly used in applications of integration, as it provides the mathematical framework for calculating areas and other quantities.",AI_node_analysis_20250707_013941
93,3,f586df25-40e2-434b-9a0b-2ccc29ca7265,69e74f09-1d57-4900-83c8-4ffe84536165,applications of integration,integration of exponential functions,"Knowledge of how to integrate exponential functions is necessary for applying integration in various contexts, such as in growth and decay problems.",AI_node_analysis_20250707_013941
93,3,69e74f09-1d57-4900-83c8-4ffe84536165,f586df25-40e2-434b-9a0b-2ccc29ca7265,integration of exponential functions,applications of integration,"The ability to integrate exponential functions is a specific skill that is often applied in various real-world contexts, thus connecting it to the applications of integration.",AI_node_analysis_20250707_013941
94,3,69e74f09-1d57-4900-83c8-4ffe84536165,7271b9ed-b6cd-4fe5-9d39-0160ec9d6dc9,integration of exponential functions,derivative of exponential functions,"Knowing how to integrate exponential functions provides insight into their derivatives, reinforcing the relationship between these two concepts in calculus.",AI_node_analysis_20250707_025812
94,3,7271b9ed-b6cd-4fe5-9d39-0160ec9d6dc9,69e74f09-1d57-4900-83c8-4ffe84536165,derivative of exponential functions,integration of exponential functions,"Understanding how to differentiate exponential functions is essential for grasping the process of integrating them, as integration is the reverse operation of differentiation.",AI_node_analysis_20250707_025812
95,3,f586df25-40e2-434b-9a0b-2ccc29ca7265,50777575-21d8-4728-8d33-4b882086a9d2,applications of integration,integration of trigonometric functions,Understanding how to integrate trigonometric functions is crucial for applying integration in problems involving periodic phenomena.,AI_node_analysis_20250707_013941
95,3,50777575-21d8-4728-8d33-4b882086a9d2,f586df25-40e2-434b-9a0b-2ccc29ca7265,integration of trigonometric functions,applications of integration,"Integrating trigonometric functions is a specific application of integration that is frequently encountered in various problems, linking it to the broader applications of integration.",AI_node_analysis_20250707_013941
96,3,880043b6-8e9f-48e4-9fda-4fd1e8b6fb71,3567b7c8-eab6-48a9-8eb4-fc9572d78f2e,inverse functions,types of functions,"Learning about inverse functions contributes to the understanding of function types, as it provides insight into how different types can be transformed into one another.",AI_node_analysis_20250707_014413
96,3,3567b7c8-eab6-48a9-8eb4-fc9572d78f2e,880043b6-8e9f-48e4-9fda-4fd1e8b6fb71,types of functions,inverse functions,Understanding function types aids in comprehending inverse functions which reverse the original function's effect.,91_Texts and tests 5 Index.pdf
97,3,3567b7c8-eab6-48a9-8eb4-fc9572d78f2e,56124fd7-04ce-4126-a4b2-af38d42688fd,types of functions,logarithmic functions,"Exponential and logarithmic functions are specific types of functions, so classification is a prerequisite.",91_Texts and tests 5 Index.pdf
97,3,56124fd7-04ce-4126-a4b2-af38d42688fd,3567b7c8-eab6-48a9-8eb4-fc9572d78f2e,logarithmic functions,types of functions,"Learning about logarithmic functions enhances the understanding of function types, as it illustrates another specific category of functions that are essential in algebra.",AI_node_analysis_20250707_014413
98,4,880043b6-8e9f-48e4-9fda-4fd1e8b6fb71,3567b7c8-eab6-48a9-8eb4-fc9572d78f2e,inverse functions,types of functions,"Learning about inverse functions contributes to the understanding of function types, as it provides insight into how different types can be transformed into one another.",AI_node_analysis_20250707_014413
98,4,3567b7c8-eab6-48a9-8eb4-fc9572d78f2e,56124fd7-04ce-4126-a4b2-af38d42688fd,types of functions,logarithmic functions,"Exponential and logarithmic functions are specific types of functions, so classification is a prerequisite.",91_Texts and tests 5 Index.pdf
98,4,56124fd7-04ce-4126-a4b2-af38d42688fd,880043b6-8e9f-48e4-9fda-4fd1e8b6fb71,logarithmic functions,inverse functions,"Understanding logarithmic functions is crucial for grasping the concept of inverse functions, as logarithms are defined as the inverses of exponential functions.",AI_node_analysis_20250707_035650
99,5,3c50e13d-4090-49e7-b372-bc8585191555,7c5152aa-b3d1-4f7c-9627-405a379400ce,introduction to functions,composition of functions,Understanding basic functions is necessary before learning how to compose functions.,91_Texts and tests 5 Index.pdf
99,5,7c5152aa-b3d1-4f7c-9627-405a379400ce,880043b6-8e9f-48e4-9fda-4fd1e8b6fb71,composition of functions,inverse functions,"Understanding the composition of functions is essential for grasping the concept of inverse functions, as finding an inverse involves reversing the process of composition.",AI_node_analysis_20250707_014401
99,5,880043b6-8e9f-48e4-9fda-4fd1e8b6fb71,3567b7c8-eab6-48a9-8eb4-fc9572d78f2e,inverse functions,types of functions,"Learning about inverse functions contributes to the understanding of function types, as it provides insight into how different types can be transformed into one another.",AI_node_analysis_20250707_014413
99,5,3567b7c8-eab6-48a9-8eb4-fc9572d78f2e,3c50e13d-4090-49e7-b372-bc8585191555,types of functions,introduction to functions,"Understanding the different types of functions (linear, quadratic, etc.) builds upon the foundational concept of what a function is, as it requires knowledge of the basic definition and properties of functions.",AI_node_analysis_20250707_014413
100,3,3567b7c8-eab6-48a9-8eb4-fc9572d78f2e,cf470629-bd0d-4812-9b82-7dfd3e71d4b7,types of functions,exponential functions,"Knowledge of the general types of functions is necessary to understand the specific characteristics and behaviors of exponential functions, as they are a subset of the broader category of functions.",AI_node_analysis_20250707_014413
100,3,cf470629-bd0d-4812-9b82-7dfd3e71d4b7,3567b7c8-eab6-48a9-8eb4-fc9572d78f2e,exponential functions,types of functions,"Understanding exponential functions contributes to the overall comprehension of function types, as it provides a concrete example of a specific function category.",AI_node_analysis_20250707_014413
101,3,3567b7c8-eab6-48a9-8eb4-fc9572d78f2e,8479b5c8-9ddf-46a3-b8c8-7061ae2cde4e,types of functions,cubic polynomial expression,Recognizing cubic polynomial expressions as a specific type of polynomial function requires prior understanding of the general types of functions.,AI_node_analysis_20250707_014413
101,3,8479b5c8-9ddf-46a3-b8c8-7061ae2cde4e,3567b7c8-eab6-48a9-8eb4-fc9572d78f2e,cubic polynomial expression,types of functions,"Learning about cubic polynomial expressions contributes to the overall understanding of function types, as it provides a specific example of a polynomial function.",AI_node_analysis_20250707_014413
102,3,3567b7c8-eab6-48a9-8eb4-fc9572d78f2e,b84d5ab8-2632-4a02-b3d4-11921ce66298,types of functions,quadratic polynomial expression,Understanding quadratic polynomial expressions as a specific type of polynomial function is dependent on the broader knowledge of types of functions.,AI_node_analysis_20250707_014413
102,3,b84d5ab8-2632-4a02-b3d4-11921ce66298,3567b7c8-eab6-48a9-8eb4-fc9572d78f2e,quadratic polynomial expression,types of functions,"Knowledge of quadratic polynomial expressions aids in understanding the classification of functions, as they represent a key type within polynomial functions.",AI_node_analysis_20250707_014413
103,3,3567b7c8-eab6-48a9-8eb4-fc9572d78f2e,4d4e4e68-26a2-474c-93d2-203eefa2dfce,types of functions,graphing logarithmic functions,"Understanding the types of functions is essential for graphing logarithmic functions, as it requires knowledge of their properties and behaviors.",AI_node_analysis_20250707_014413
103,3,4d4e4e68-26a2-474c-93d2-203eefa2dfce,3567b7c8-eab6-48a9-8eb4-fc9572d78f2e,graphing logarithmic functions,types of functions,"Learning to graph logarithmic functions contributes to the understanding of function types, as it provides insight into another specific category of functions.",AI_node_analysis_20250707_014413
104,4,7c5152aa-b3d1-4f7c-9627-405a379400ce,880043b6-8e9f-48e4-9fda-4fd1e8b6fb71,composition of functions,inverse functions,"Understanding the composition of functions is essential for grasping the concept of inverse functions, as finding an inverse involves reversing the process of composition.",AI_node_analysis_20250707_014401
104,4,880043b6-8e9f-48e4-9fda-4fd1e8b6fb71,3567b7c8-eab6-48a9-8eb4-fc9572d78f2e,inverse functions,types of functions,"Learning about inverse functions contributes to the understanding of function types, as it provides insight into how different types can be transformed into one another.",AI_node_analysis_20250707_014413
104,4,3567b7c8-eab6-48a9-8eb4-fc9572d78f2e,7c5152aa-b3d1-4f7c-9627-405a379400ce,types of functions,composition of functions,"Understanding the various types of functions is crucial for grasping the concept of function composition, as it involves combining different types of functions.",AI_node_analysis_20250707_014413
105,3,880043b6-8e9f-48e4-9fda-4fd1e8b6fb71,f7c48f11-e525-4da8-aaa3-28d0f684ec00,inverse functions,sketching inverse function graph from original function graph,"Knowing what an inverse function is and how it operates is essential for sketching its graph, as it involves reflecting the original function's graph across the line y = x.",AI_node_analysis_20250707_030532
105,3,f7c48f11-e525-4da8-aaa3-28d0f684ec00,880043b6-8e9f-48e4-9fda-4fd1e8b6fb71,sketching inverse function graph from original function graph,inverse functions,"Understanding how to sketch the graph of an inverse function relies on the concept of inverse functions, which defines how outputs of the original function correspond to inputs of the inverse function.",AI_node_analysis_20250707_030532
106,3,7c5152aa-b3d1-4f7c-9627-405a379400ce,38f90ba1-0fba-4a62-83ef-164b0ee11489,composition of functions,function as unique output assignment,"The concept of function composition relies on the understanding that a function assigns exactly one output for each input, which is foundational for combining functions.",AI_node_analysis_20250707_014401
106,3,38f90ba1-0fba-4a62-83ef-164b0ee11489,7c5152aa-b3d1-4f7c-9627-405a379400ce,function as unique output assignment,composition of functions,"Recognizing that functions assign unique outputs is crucial for understanding how to combine functions through composition, as it ensures that the output of one function can serve as a valid input for another.",AI_node_analysis_20250707_014401
107,4,3c50e13d-4090-49e7-b372-bc8585191555,7c5152aa-b3d1-4f7c-9627-405a379400ce,introduction to functions,composition of functions,Understanding basic functions is necessary before learning how to compose functions.,91_Texts and tests 5 Index.pdf
107,4,7c5152aa-b3d1-4f7c-9627-405a379400ce,38f90ba1-0fba-4a62-83ef-164b0ee11489,composition of functions,function as unique output assignment,"The concept of function composition relies on the understanding that a function assigns exactly one output for each input, which is foundational for combining functions.",AI_node_analysis_20250707_014401
107,4,38f90ba1-0fba-4a62-83ef-164b0ee11489,3c50e13d-4090-49e7-b372-bc8585191555,function as unique output assignment,introduction to functions,Understanding that a function assigns exactly one output value for each input value is foundational for introducing the concept of functions as mappings from inputs to unique outputs.,AI_node_analysis_20250707_030217
108,3,7c5152aa-b3d1-4f7c-9627-405a379400ce,f98f453d-94c9-492f-863b-b4c10a78becb,composition of functions,forming composite functions,"The ability to compose functions is foundational for forming composite functions, as it involves applying one function to the result of another, which is the essence of creating composite functions.",AI_node_analysis_20250707_030238
108,3,f98f453d-94c9-492f-863b-b4c10a78becb,7c5152aa-b3d1-4f7c-9627-405a379400ce,forming composite functions,composition of functions,"Understanding how to form composite functions directly relies on the concept of function composition, where the output of one function is used as the input for another.",AI_node_analysis_20250707_030238
109,3,faf62296-3ac7-4f7b-ae52-ae4b59393a26,9f805495-0e3b-4164-8bed-51c0e19aa507,Injective (one-to-one) functions,Horizontal line test for injectivity,Horizontal line test is a graphical method to test injectivity of functions.,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
109,3,9f805495-0e3b-4164-8bed-51c0e19aa507,faf62296-3ac7-4f7b-ae52-ae4b59393a26,Horizontal line test for injectivity,Injective (one-to-one) functions,"Understanding the horizontal line test is essential for recognizing and defining injective functions, as it provides a graphical method to determine if a function is injective.",AI_node_analysis_20250707_022016
110,3,faf62296-3ac7-4f7b-ae52-ae4b59393a26,979597be-6950-42cd-9b08-3d902cf4f243,Injective (one-to-one) functions,Bijective functions,"Bijective functions are both injective and surjective, building on these concepts.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
110,3,979597be-6950-42cd-9b08-3d902cf4f243,faf62296-3ac7-4f7b-ae52-ae4b59393a26,Bijective functions,Injective (one-to-one) functions,"Understanding bijective functions requires knowledge of injective functions, as a bijective function is defined as one that is both injective and surjective.",AI_node_analysis_20250707_022100
111,3,6723bc21-161b-48fe-8e7a-eec34220f65e,e639c1c1-3d0e-4a36-89ec-d5cbd3b2f860,Definition of a function,Codomain of a function,"Knowing what a function is helps in understanding the concept of codomain, as it provides context for what outputs can be expected from a given function.",AI_node_analysis_20250707_021929
111,3,e639c1c1-3d0e-4a36-89ec-d5cbd3b2f860,6723bc21-161b-48fe-8e7a-eec34220f65e,Codomain of a function,Definition of a function,"Understanding the codomain is essential for grasping the definition of a function, as it specifies the set of possible outputs for each input in the function.",AI_node_analysis_20250707_021929
112,3,91339848-5338-40ac-ac9c-60b92c108133,6723bc21-161b-48fe-8e7a-eec34220f65e,Vertical line test,Definition of a function,"Understanding the vertical line test is essential for grasping the definition of a function, as it provides a graphical method to determine whether a relation is a function by ensuring each input has a unique output.",AI_node_analysis_20250707_021956
112,3,6723bc21-161b-48fe-8e7a-eec34220f65e,91339848-5338-40ac-ac9c-60b92c108133,Definition of a function,Vertical line test,"Knowing the definition of a function helps in understanding the vertical line test, as it clarifies the requirement that a function must assign exactly one output for each input, which the vertical line test visually verifies.",AI_node_analysis_20250707_021956
113,3,7aaa33a2-4c20-418b-b5d7-0f5e54c64e69,4ebda873-959b-4f58-8ce9-28ba1c248c32,scatter diagrams,measuring correlation: line of best fit,Scatter diagrams are used to visualize data before measuring correlation and fitting lines.,91_Texts and tests 5 Index.pdf
113,3,4ebda873-959b-4f58-8ce9-28ba1c248c32,7aaa33a2-4c20-418b-b5d7-0f5e54c64e69,measuring correlation: line of best fit,scatter diagrams,"Understanding how to create and interpret scatter diagrams is essential for measuring correlation and determining the line of best fit, as scatter diagrams visually represent the relationship between two variables.",AI_node_analysis_20250707_014513
114,3,3d22f501-4233-4841-870c-1586201d67b3,b7cca55c-4581-48c0-956b-0209ca88431c,confidence interval for population proportion,hypothesis testing for population proportion,Hypothesis testing builds on confidence intervals to test assumptions about population proportions.,91_Texts and tests 5 Index.pdf
114,3,b7cca55c-4581-48c0-956b-0209ca88431c,3d22f501-4233-4841-870c-1586201d67b3,hypothesis testing for population proportion,confidence interval for population proportion,"Understanding hypothesis testing for population proportion requires knowledge of confidence intervals, as they provide the range of values within which the true population proportion is likely to fall, which is foundational for making statistical inferences.",AI_node_analysis_20250707_014536
115,3,1f569dac-e0f0-4b30-b5e6-9c4149d80421,99687942-22dd-464e-bf08-5f018d1620c5,Bernoulli trials and binomial distribution,Probability of k successes in n Bernoulli trials,"Understanding Bernoulli trials is essential for grasping the binomial distribution, which specifically calculates the probability of a certain number of successes in a fixed number of independent Bernoulli trials.",AI_node_analysis_20250707_014156
115,3,99687942-22dd-464e-bf08-5f018d1620c5,1f569dac-e0f0-4b30-b5e6-9c4149d80421,Probability of k successes in n Bernoulli trials,Bernoulli trials and binomial distribution,"Understanding the concept of Bernoulli trials and the binomial distribution is essential for calculating the probability of k successes in n trials, as this probability is derived from the binomial distribution formula.",AI_node_analysis_20250707_040004
116,3,1f569dac-e0f0-4b30-b5e6-9c4149d80421,2b8b2352-7337-432a-8cac-8710cdeb9391,Bernoulli trials and binomial distribution,Probability that the kth success occurs on the nth Bernoulli trial,"This concept relies on the foundational understanding of Bernoulli trials, as it describes the specific scenario of achieving a certain number of successes at a particular trial.",AI_node_analysis_20250707_014156
116,3,2b8b2352-7337-432a-8cac-8710cdeb9391,1f569dac-e0f0-4b30-b5e6-9c4149d80421,Probability that the kth success occurs on the nth Bernoulli trial,Bernoulli trials and binomial distribution,"Understanding the probability of the kth success on the nth trial relies on the foundational concepts of Bernoulli trials and the binomial distribution, which describe the framework for calculating such probabilities.",AI_node_analysis_20250707_040009
117,3,1f569dac-e0f0-4b30-b5e6-9c4149d80421,5b6cc7c8-4315-4fb3-bcf3-575e33bb7ec2,Bernoulli trials and binomial distribution,independence of events in probability,"The binomial distribution is based on the assumption that each trial is independent, making the understanding of independence a prerequisite for grasping the properties of the binomial distribution.",AI_node_analysis_20250707_014338
117,3,5b6cc7c8-4315-4fb3-bcf3-575e33bb7ec2,1f569dac-e0f0-4b30-b5e6-9c4149d80421,independence of events in probability,Bernoulli trials and binomial distribution,"The concept of independence is crucial for understanding Bernoulli trials, where each trial is independent, and the binomial distribution, which models the number of successes in a fixed number of independent trials.",AI_node_analysis_20250707_014338
118,3,1f569dac-e0f0-4b30-b5e6-9c4149d80421,3d3d09cf-9bc3-4a3a-925f-5a8fd8c00064,Bernoulli trials and binomial distribution,Probability of events occurring at least once,"The concept of calculating the probability of events occurring at least once is built upon the principles of Bernoulli trials and the binomial distribution, making it essential for understanding how to apply these concepts in practical scenarios.",AI_node_analysis_20250707_021843
118,3,3d3d09cf-9bc3-4a3a-925f-5a8fd8c00064,1f569dac-e0f0-4b30-b5e6-9c4149d80421,Probability of events occurring at least once,Bernoulli trials and binomial distribution,"Understanding the probability of events occurring at least once relies on the concepts of Bernoulli trials and the binomial distribution, as these frameworks provide the foundational structure for calculating probabilities in repeated independent trials.",AI_node_analysis_20250707_021843
119,3,1f569dac-e0f0-4b30-b5e6-9c4149d80421,91c675ec-1590-44ca-bea4-8bc8ca39590a,Bernoulli trials and binomial distribution,Computing binomial coefficients,"Learning about Bernoulli trials and the binomial distribution involves using binomial coefficients to calculate probabilities of different outcomes, making the understanding of these coefficients foundational for grasping the distribution's properties.",AI_node_analysis_20250707_035841
119,3,91c675ec-1590-44ca-bea4-8bc8ca39590a,1f569dac-e0f0-4b30-b5e6-9c4149d80421,Computing binomial coefficients,Bernoulli trials and binomial distribution,"Understanding how to compute binomial coefficients is essential for working with the binomial distribution, as the coefficients represent the number of ways to choose successes in a series of Bernoulli trials.",AI_node_analysis_20250707_035841
120,3,903c0946-d928-4174-82ee-c85ea1dc1367,d2dfa54e-3387-4772-a0c4-baafb8d72547,confidence interval for a population mean,sampling distribution of the mean,"Understanding the sampling distribution of the mean is essential for constructing confidence intervals, as it provides the basis for estimating the variability of the sample mean.",AI_node_analysis_20250707_014612
120,3,d2dfa54e-3387-4772-a0c4-baafb8d72547,903c0946-d928-4174-82ee-c85ea1dc1367,sampling distribution of the mean,confidence interval for a population mean,Confidence intervals for means rely on the central limit theorem to justify normality assumptions.,91_Texts and tests 5 Index.pdf
121,3,2106c5da-84b9-411f-894e-8d19635be87d,0166dae7-6c3e-4e4a-907c-9bff9f205a5a,normal distribution,"distribution shapes: symmetrical, skewed, uniform, bimodal","symmetrical, skewed, uniform, bimodal""",AI_node_analysis_20250707_030209
121,3,0166dae7-6c3e-4e4a-907c-9bff9f205a5a,2106c5da-84b9-411f-894e-8d19635be87d,"distribution shapes: symmetrical, skewed, uniform, bimodal",normal distribution,"Understanding the different shapes of distributions, including symmetry and skewness, is essential for recognizing and working with the normal distribution, which is a specific type of symmetrical distribution.",AI_node_analysis_20250707_030209
122,3,64376ace-fc17-43bf-bf05-2ff7e655994e,7267ef3b-19e9-4906-8f47-d2f0f37c5e6d,expressing numbers in scientific notation,arithmetic operations on numbers in scientific notation,"Understanding how to express numbers in scientific notation is essential for performing arithmetic operations (addition, subtraction, multiplication, division) on those numbers, as the operations often require manipulation of the exponents and coefficients in scientific notation.",AI_node_analysis_20250707_015010
122,3,7267ef3b-19e9-4906-8f47-d2f0f37c5e6d,64376ace-fc17-43bf-bf05-2ff7e655994e,arithmetic operations on numbers in scientific notation,expressing numbers in scientific notation,Understanding how to perform arithmetic operations on numbers in scientific notation requires first knowing how to express numbers in that format.,AI_node_analysis_20250707_015015
123,3,76a5e98e-2def-4ed1-908c-ad6e2e9e5cd8,c0669455-a144-42b6-a763-3cba73fa20c2,prime factorization,factorisation proofs involving divisibility,"Mastery of prime factorization is crucial for performing factorization proofs involving divisibility, as it provides the foundational skills needed to identify factors and establish divisibility criteria.",AI_node_analysis_20250707_015100
123,3,c0669455-a144-42b6-a763-3cba73fa20c2,76a5e98e-2def-4ed1-908c-ad6e2e9e5cd8,factorisation proofs involving divisibility,prime factorization,"Understanding factorization proofs involving divisibility requires knowledge of prime factorization, as it is essential for determining the divisibility of numbers based on their prime factors.",AI_node_analysis_20250707_015100
124,3,445750e1-0974-4b2c-b692-c92a3958c6ff,8b262060-9612-4832-9c3d-8f38ebe07f56,arithmetic sequences,sum of n terms of arithmetic series,"Understanding arithmetic sequences is essential for calculating the sum of their terms, as the formula for the sum relies on the common difference and the number of terms in the sequence.",AI_node_analysis_20250707_015032
124,3,8b262060-9612-4832-9c3d-8f38ebe07f56,445750e1-0974-4b2c-b692-c92a3958c6ff,sum of n terms of arithmetic series,arithmetic sequences,"The concept of summing the terms of an arithmetic series is built upon the understanding of arithmetic sequences, as it requires knowledge of how the sequence is formed and the common difference between terms.",AI_node_analysis_20250707_015032
125,3,8b262060-9612-4832-9c3d-8f38ebe07f56,c2b142c7-4fbe-42d2-a158-c434e940700c,sum of n terms of arithmetic series,arithmetic series,"The formula for the sum of n terms of an arithmetic series is derived from the properties of the series itself, making it foundational for understanding how to calculate the total of the series.",AI_node_analysis_20250707_035021
