id,prerequisite_id,dependent_id,prerequisite_name,dependent_name,explanation,source
88975e5e-39be-4846-b438-4aaab8982360,25b3a36f-b11f-487b-bb49-66de2f437533,fbc039dc-0f1b-4aee-ba94-e5b6091a7eb8,Central Limit Theorem,Confidence interval for a population mean,"The Central Limit Theorem justifies the use of normal distribution approximations for sample means, which is essential for constructing confidence intervals for population means.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
7ce7c829-ea07-4e16-93bb-f8e1232ec4cc,fbc039dc-0f1b-4aee-ba94-e5b6091a7eb8,06d146ff-00e8-46d1-aebd-58e9db16c1e0,Confidence interval for a population mean,Hypothesis Testing,Hypothesis testing for population means uses confidence intervals to determine whether to reject the null hypothesis.,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
33808ea6-3e5f-4cea-92a7-d53b0a2c97fd,419a4587-f921-4082-ae29-4c6de5386dda,06d146ff-00e8-46d1-aebd-58e9db16c1e0,Standard scores (z-scores),Hypothesis Testing,"Hypothesis testing involves converting sample means to z-scores to compare with critical values, so understanding z-scores is necessary.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
4d482011-bb3d-4a79-b081-277edaf5919b,40943b56-7d9c-4a09-ab9b-d786c34a0c37,51c9d004-4258-4d70-a097-9d21f53a8bd4,null hypothesis formulation,alternative hypothesis formulation,"The alternative hypothesis H1 is stated in relation to the null hypothesis H0, so understanding how to formulate the null hypothesis is necessary before formulating the alternative hypothesis.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
f486a333-2067-42f3-abe2-aa6b0a5261d2,9ebb8c5d-f0de-4efa-a436-027dc7d73502,161bde9f-ffa3-4227-96e5-6641e18dc1e1,significance level specification,hypothesis test decision rule based on p-value,"The decision to reject or not reject the null hypothesis based on the p-value depends on the pre-specified significance level, so understanding the significance level is required before applying the decision rule.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
37df650f-60ca-40ff-85f8-ac1ba9c02702,b3c4902b-d690-4c46-9dd4-23676d8ebdc8,5000e7bb-00ba-4e15-b053-6a7234c154dd,test statistic calculation,p-value determination,"The p-value is found by comparing the test statistic to the relevant probability distribution, so calculating the test statistic must be done before determining the p-value.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
e98d7209-6767-4ade-9e5a-c969f4e0ef66,5000e7bb-00ba-4e15-b053-6a7234c154dd,161bde9f-ffa3-4227-96e5-6641e18dc1e1,p-value determination,hypothesis test decision rule based on p-value,"The hypothesis test decision rule requires the p-value to decide whether to reject the null hypothesis, so determining the p-value is a prerequisite for applying the decision rule.",92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
af98e54c-08c4-4de3-a769-defa7855128a,57f55782-8f0d-488a-b5cc-481b3f65e344,34ab3cbd-8d97-436e-97a3-b564be8e913b,Polynomial expression,Quadratic equations,"Quadratic equations are a specific type of polynomial expression where the highest power of the variable is two, thus understanding polynomial expressions is essential before learning about quadratic equations.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
f18f51e0-37c0-44df-81d0-cdd7c7e5399b,34ab3cbd-8d97-436e-97a3-b564be8e913b,34ab3cbd-8d97-436e-97a3-b564be8e913b,Quadratic equations,Quadratic equations,"To solve quadratic equations, one must first understand what constitutes a quadratic equation, including its form and characteristics.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
4e99dd79-3364-4c0a-99bc-9530157ce299,5c19b592-e8d5-4db1-97ac-101f9481e8ad,99fce1fb-830d-409d-8cbc-fc2ae2bfb5ab,Factorising algebraic expressions,Factoring quadratic expressions,"Factorising quadratic expressions is a specific application of the broader concept of factorising algebraic expressions, requiring prior knowledge of basic factorisation techniques.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
c0608fe5-ad96-4a71-9388-3530f2a1186b,34df0c88-ab90-48e6-a3e3-0698e4f82367,6fbe079f-bd18-4a47-831d-e8a1d56f561a,Understanding linear relationships,Simultaneous linear equations,"To solve simultaneous linear equations, one must first understand linear relationships, as these equations represent relationships between variables that can be graphed as lines.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
13050203-e688-4f6d-b415-60f7ceebb2d0,a7c9486c-afe9-44d0-8b62-13e918d8ee6d,f7daeaa1-0a3e-4b41-bbcd-dfb2293e09be,Completing the square,Finding turning points by completing the square,"Completing the square is a technique used to rewrite quadratic expressions, which is essential for finding the maximum or minimum points of quadratic graphs.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
512f9357-0c03-4e8d-8b16-de3cdcc84de3,e1c8f172-1ba3-4e77-8234-153664c1dafd,0297505f-cb94-4561-8125-a36cfeba2fb6,Discriminant of a quadratic equation,Nature of quadratic roots,"The discriminant provides information about the nature of the roots of a quadratic equation, thus understanding the discriminant is necessary to determine whether the roots are real, equal, or complex.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
86d35481-a2ea-43c4-8af8-6c8d92188f76,bd8d10fa-6cef-4938-8b15-39914df12712,795c28b2-dbce-4fd6-8c04-0463c0b992c8,Rationalising the denominator,Surds,"Rationalising the denominator is a technique used when dividing by surds to eliminate the surd from the denominator, thus it must be understood before performing such divisions.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
291a6696-4088-4370-b4a3-4995cfcd240f,34ab3cbd-8d97-436e-97a3-b564be8e913b,a7c9486c-afe9-44d0-8b62-13e918d8ee6d,Quadratic equations,Completing the square,"To complete the square, one must understand the form of quadratic equations, as the process involves manipulating the equation into a specific format.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
82284b78-500c-487f-a08f-91737df175c7,a7c9486c-afe9-44d0-8b62-13e918d8ee6d,2cf5c2b3-3539-4b34-a867-a5162fe4c4ca,Completing the square,Graphing quadratic functions,"Completing the square allows one to rewrite a quadratic function in vertex form, which is essential for accurately graphing the function and identifying its key features such as the vertex.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
a1715f6d-d3fe-4f81-8470-81a6b119d8fe,9d7f6009-b26f-44b2-84c9-ae4e13edff6f,5de0432d-1d24-48ad-8aab-4d89db5802e2,Application of the Pythagorean theorem,Trigonometric ratios in right-angled triangles,"Understanding the Pythagorean theorem is essential for defining the trigonometric ratios (sine, cosine, and tangent) in the context of right-angled triangles, as these ratios are derived from the relationships between the sides of the triangle.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
40d1f0c4-c015-42d8-b044-e4404b21c0eb,2740a3fc-56df-4e3e-833c-c4bd7b0c7922,7ff0b504-548e-42d4-a773-cb39566392e6,Radian measure,Graphing trigonometric functions,"Radian measure is fundamental for understanding trigonometric functions, as these functions are often defined in terms of angles measured in radians, especially in calculus and advanced trigonometry.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
6fe36d5f-2b54-407f-b93a-9ebf8beec8e6,29e5526a-57ea-44c5-a6de-7e350ff6dcba,12e638b4-f43e-4f20-becd-d397a9d793e4,Sine rule,Area of a triangle using trigonometry,"The sine rule is used to relate the sides and angles of a triangle, which is necessary for calculating the area of a triangle using the formula that involves sine of an angle.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
822bbb0e-dacd-448e-bc99-85f0cb4e47d6,52e41860-f39c-467d-ad9f-698bf3564657,a4d74d4e-e4af-4337-b231-af1d61a18000,Cosine rule,Finding angles in triangles,"The cosine rule provides a method to find angles in triangles when the lengths of all three sides are known, making it a prerequisite for solving such problems.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
08d7c9d4-7e35-46d3-a5fb-9bbf469eabe7,7ff0b504-548e-42d4-a773-cb39566392e6,683f3ee4-8a01-4377-bb7e-0f00af175850,Graphing trigonometric functions,Understanding periodicity,"Graphing trigonometric functions helps in understanding their periodic nature, as one can visually observe the repeating patterns of these functions over specified intervals.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
b3636b94-59d6-4b87-8b4e-12322761890d,8c6b2865-eedd-49be-90db-59adbfb29077,dd33abf1-2a65-41e5-babc-376122c050f7,Slope of a linear graph,Equation of a line given point and slope,"To find the equation of a line using a point and slope, one must understand what slope represents and how it relates to the line's equation.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
30016e7d-898d-473c-98c6-56c8a3ba662f,dd33abf1-2a65-41e5-babc-376122c050f7,71ef1e17-e818-4632-a590-1183462de4ef,Equation of a line given point and slope,Slope-intercept form of the equation of a line,"The slope-intercept form is a specific form of the line equation derived from the general point-slope form, requiring understanding of the latter first.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
35d18669-d810-483e-b88c-3fd1bba48e92,8c6b2865-eedd-49be-90db-59adbfb29077,dfb7af1e-72aa-4a94-9305-a9ce5d4ec278,Slope of a linear graph,Angle between two lines,"The angle between two lines is calculated using the slopes of the lines, so understanding slope is necessary before learning how to find the angle between lines.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
5177c808-e8dc-48b4-a427-7d08e2abc76d,dd33abf1-2a65-41e5-babc-376122c050f7,c9e59271-b8ab-4f20-8d13-bb2ccf5596dc,Equation of a line given point and slope,Point of intersection of two linear relationships,"Finding the intersection point of two lines requires knowledge of their equations, which can be found using point-slope form.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
62105d43-b095-4ac5-9556-d60c4cc8fd4d,47b6666d-dd3a-4371-a75e-83b4b7f0fd72,dfb7af1e-72aa-4a94-9305-a9ce5d4ec278,Use of ratio and proportion,Angle between two lines,"Calculating angles between lines involves ratios of slopes, which depends on understanding ratio and proportion.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
7a854e4a-abbb-4641-b0b8-1ab4b860392e,47b6666d-dd3a-4371-a75e-83b4b7f0fd72,21e6ee18-9479-4df2-91ba-fa80ee8c795c,Use of ratio and proportion,Sine rule for triangle side ratios,The ratio theorems about parallel lines and triangles rely on understanding ratios and proportions to relate segment lengths.,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
f57a65cb-4690-496e-a641-7cf2a4af5641,d5a1d13f-2ea5-46d4-9fc8-2590a3fa54f8,fee57bb2-488c-4b27-ab55-f7094479c34c,Geometric constructions with straight edge and compass,Drawing a circle of given radius,"Drawing a circle with a given radius requires the ability to use a compass, which is part of geometric constructions with straight edge and compass.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
7e1eee3d-bf70-4a81-8e5e-6a5e890d110b,b2f8c8f3-d841-4d56-be0a-fa52f03a0c3e,f9c925d4-5765-48a2-b18e-648246ec9d17,Addition of Natural Numbers,Fundamental principle of counting,Understanding addition of natural numbers is necessary before applying the fundamental principle of counting which involves multiplication of counts.,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
fe6b9b33-746f-43eb-bc49-6ad5592a1e2e,f9c925d4-5765-48a2-b18e-648246ec9d17,870de35e-b599-43ce-8613-11bbd1fe4b65,Fundamental principle of counting,Permutations,"Permutations count arrangements based on the fundamental principle of counting, which must be understood first.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
0492bfd3-b7e1-407d-92fc-757237f1e0f9,870de35e-b599-43ce-8613-11bbd1fe4b65,7bbb718f-c35a-4086-a2ae-959dcbdc1808,Permutations,Factorial notation,"Factorial notation is introduced to simplify the expression of permutations, so understanding permutations precedes factorial notation.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
4ccf173c-80ee-4c5b-a0bb-49b8e9f92247,7bbb718f-c35a-4086-a2ae-959dcbdc1808,870de35e-b599-43ce-8613-11bbd1fe4b65,Factorial notation,Permutations,Calculating permutations taking r at a time uses factorial notation to express the formula.,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
ba6720bd-a71b-4d6b-9ebe-3062056cc599,7bbb718f-c35a-4086-a2ae-959dcbdc1808,270090e4-8c99-437b-ae75-229a8e5374f3,Factorial notation,Combinations,Combinations formulas use factorial notation to calculate the number of selections.,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
6e1e9ec4-9ab8-4849-a86b-0c8bdd75eae4,270090e4-8c99-437b-ae75-229a8e5374f3,270090e4-8c99-437b-ae75-229a8e5374f3,Combinations,Combinations,Combining combinations from two different sets requires understanding of the basic combinations concept.,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
6c8db87d-f802-4c66-94d9-2b3875292be1,7f164731-91eb-42bb-ab84-59a6f7ece259,d2c77bcb-a871-41e7-ba82-e8b0e9a4736c,Sample space,Experimental probability,Experimental probability uses the sample space to estimate probabilities based on relative frequency of outcomes.,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
1090d862-2c9a-423a-b570-523f0ff976a6,46e20754-6d41-43c3-8db5-6d2845ca670b,46e20754-6d41-43c3-8db5-6d2845ca670b,Mutually exclusive events,Mutually exclusive events,"The addition rule applies specifically to mutually exclusive events, so understanding the concept of mutual exclusivity is required first.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
3ae3713a-d4c9-444c-bb52-3c1959688d79,4dbeb2cc-d86b-478d-8224-f8d0614740f4,4dbeb2cc-d86b-478d-8224-f8d0614740f4,Independent events,Independent events,"The multiplication law states how to find the probability of independent events occurring together, so understanding independence is prerequisite.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
aae9270c-0afc-4db5-8172-2b668e53897f,3f6b965c-c040-4a7b-87eb-11d15bf36d65,09488ec0-d978-4a7e-8d39-70241aff12a8,Conditional probability,The General Multiplication Law,"The General Multiplication Law uses conditional probability to express joint probabilities, so conditional probability must be understood first.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
d798ea05-cb7e-4afe-87c7-3bac2c784980,34df0c88-ab90-48e6-a3e3-0698e4f82367,99135581-dd5d-44a9-b678-38ca3adb7a25,Understanding linear relationships,Average rate of change,"Average rate of change is the slope of the line between two points on a function, requiring understanding of linear relationships first.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
af0f1f78-ae7f-42c8-ade4-b0622ad90d3e,99135581-dd5d-44a9-b678-38ca3adb7a25,fb9c71ee-3802-44c2-b458-5e4c797a2d1d,Average rate of change,Slope of a tangent,"The slope of a tangent is the instantaneous rate of change, which builds on the concept of average rate of change.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
4d8ee6a8-052b-47f4-92cc-f2d10df42e6f,683f3ee4-8a01-4377-bb7e-0f00af175850,5de0432d-1d24-48ad-8aab-4d89db5802e2,Understanding periodicity,Trigonometric ratios in right-angled triangles,"Understanding periodicity is important for grasping trigonometric ratios, as these ratios are based on angles that repeat in cycles.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
57fcc346-8ebe-479e-b1c7-e447de0bd4bb,5de0432d-1d24-48ad-8aab-4d89db5802e2,b8320671-89ee-4074-a9cd-e3935aaeabbb,Trigonometric ratios in right-angled triangles,Sine rule for triangle side lengths,"Knowledge of trigonometric ratios is necessary to apply the sine rule, which relates the lengths of sides of a triangle to the sines of their opposite angles.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
71eb1c06-8aa7-4bf6-9d2b-8b05a740903c,b8320671-89ee-4074-a9cd-e3935aaeabbb,0f682084-fe61-4a49-8cdb-35aa1ddf6cd7,Sine rule for triangle side lengths,Cosine rule for triangle side lengths,"Understanding the sine rule is important before learning the cosine rule, as both rules are used to solve triangles but apply to different scenarios.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
944a4548-3f7b-46ea-9df1-60746610a9ee,34df0c88-ab90-48e6-a3e3-0698e4f82367,a4d74d4e-e4af-4337-b231-af1d61a18000,Understanding linear relationships,Finding angles in triangles,"Understanding linear relationships is necessary for finding angles in triangles, as it involves the relationships between angles and sides.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
08b7220d-3428-44e1-bd4b-23e461d140f4,683f3ee4-8a01-4377-bb7e-0f00af175850,7ff0b504-548e-42d4-a773-cb39566392e6,Understanding periodicity,Graphing trigonometric functions,"Understanding periodicity is crucial for graphing trigonometric functions, as these functions repeat their values in regular intervals.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
8a585da8-3c9b-4584-833c-e04d7a3e4936,7ff0b504-548e-42d4-a773-cb39566392e6,3d7890b1-86c9-4bda-848a-776a24af4b52,Graphing trigonometric functions,Sine of sum of two angles,"Graphing trigonometric functions provides a visual understanding necessary to comprehend the sine of the sum of two angles, as it involves the addition of angles.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
bb6ceb62-4cbb-458e-bf14-dfd8ea808a4e,2646457b-3e47-437b-9eda-97ebd6109de2,84b12d74-7a06-452f-bce6-1369c2a5de4b,Sine of difference of two angles,Tangent of sum of two angles,"Knowledge of the sine of difference is necessary to understand the tangent of the sum of two angles, as it involves the relationships between sine and tangent.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
a44d39b0-8b05-4ced-8c5d-a5521ee4a57b,683f3ee4-8a01-4377-bb7e-0f00af175850,86d37f78-c4c6-4c60-b8e6-9018783795c2,Understanding periodicity,Double angle formula for sine,"Understanding periodicity is crucial for applying the double angle formula for sine, as it relates to the repetitive nature of sine functions.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
98ef4e2f-4b8d-433a-b3c0-66e5c73f7242,86d37f78-c4c6-4c60-b8e6-9018783795c2,1bbcfd77-e1d0-4ddd-9186-84e7c33ca17b,Double angle formula for sine,Double angle formula for cosine,"Knowledge of the double angle formula for sine is important for understanding the double angle formula for cosine, as they are derived from similar principles.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
ea28acf7-7b92-42cb-821a-227890f85423,34df0c88-ab90-48e6-a3e3-0698e4f82367,85783a22-445f-41ce-8c00-1c91f16881bf,Understanding linear relationships,Area of a triangle using vertices,"Understanding linear relationships is necessary for calculating the area of a triangle using vertices, as it involves the coordinates and their relationships.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
4c68e9ab-f701-4b79-bf38-48e31901397a,b4320da0-3e81-4c55-a81f-adde8b4f4d6b,2646457b-3e47-437b-9eda-97ebd6109de2,Definition of sine and cosine,Sine of difference of two angles,"The sine of the difference of two angles formula is derived from the definitions of sine and cosine, making it necessary to understand these definitions before applying the formula.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
b2f1eac9-863a-4d02-af82-abe2207456bf,3d7890b1-86c9-4bda-848a-776a24af4b52,09f93f1d-36d5-4a12-bd03-b64b45c807ff,Sine of sum of two angles,Double angle formula for sine (sin 2A),"The double angle formula for sine is derived from the sine of the sum of two angles by substituting the same angle for both angles, thus requiring prior knowledge of the sine of sum formula.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
f74632bf-bfec-43fc-bc0b-5a436193db9b,e598dcc5-993c-4dbc-87a8-c69546a63df5,54ab441b-5324-40c1-abcf-7ec4a12d47dd,Sampling frame,Simple random sampling,"A sampling frame is necessary to identify the population from which a random sample can be selected, ensuring that every member has an equal chance of being included.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
b8f4bbec-14f8-49b9-91d3-11f75889033c,54ab441b-5324-40c1-abcf-7ec4a12d47dd,e4127145-62f8-4241-ab7c-18c30d4dfd2a,Simple random sampling,Stratified sampling,Stratified sampling builds on the concept of random sampling by ensuring that the sample reflects the proportions of different strata within the population.,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
1c630b63-5d93-4b48-96a5-029a54d13ec8,54ab441b-5324-40c1-abcf-7ec4a12d47dd,88c639f0-1f4c-4a35-875d-ec9441856ba0,Simple random sampling,Systematic sampling,Systematic sampling requires an understanding of random sampling to ensure that the selection process is unbiased and representative of the population.,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
02ec61ce-52fd-4128-b62b-622d7ccffb78,8ccbc9be-03f2-42dc-b860-f817809adc34,d5eae841-619b-4b16-92a5-a32a039f079d,Mean,Standard deviation,The calculation of standard deviation relies on the mean to determine how much variation exists from the average in a data set.,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
ffe794a0-386b-424f-b0d8-4e35289fadd9,8ccbc9be-03f2-42dc-b860-f817809adc34,03972d1a-cdd6-48f6-b7bb-96afffb19aa3,Mean,Interquartile range,"Finding the interquartile range involves understanding the median, which is derived from the mean and the overall distribution of data.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
4a18536e-0291-43e7-94c1-01276a6bfaa8,8ccbc9be-03f2-42dc-b860-f817809adc34,eb1c0877-7f30-4616-8cf6-cb8dd02e6689,Mean,Median,"The mean is used to understand the overall average of a data set, which is essential for calculating the median, particularly in grouped frequency distributions.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
d879694a-23ec-47c9-b696-d618bafeafaf,5c4db88a-bbe3-4a9c-803d-5ee8192e15cc,3586f5be-03a2-4a78-9b7a-3bdc0a1b3376,Modulus of a complex number,Modular equations,"Understanding the concept of modulus is essential for solving modular equations, as it defines how to handle the absolute values involved.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
ee789044-5eea-41d0-8fc7-646069ba9e5f,3586f5be-03a2-4a78-9b7a-3bdc0a1b3376,ebee2241-f2e2-4436-aa68-286b65ef7433,Modular equations,Modular inequalities,"To solve modular inequalities, one must first understand modular equations, as the principles of absolute values apply similarly.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
3a3398e8-6c5c-4dd1-87b1-69cf695939d0,34ab3cbd-8d97-436e-97a3-b564be8e913b,0dff6b71-3535-40f5-9c2c-57cb82c6b2dd,Quadratic equations,Quadratic inequalities,"Solving quadratic inequalities requires knowledge of quadratic equations to find the roots, which are critical in determining the solution set for the inequality.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
0d541866-b8e6-4d56-a8b9-3cf288a7b9aa,01881c91-fbe3-47e1-87f9-388111a78b6a,a9660211-ed40-4b6b-b300-a25270d6da31,Inequality Symbols,Basic Rules of Inequalities,"Understanding inequality symbols is necessary before applying the basic rules of inequalities such as adding, subtracting, multiplying, or dividing both sides of an inequality.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
8a141c85-bd24-4d56-b752-f80c37056300,a9660211-ed40-4b6b-b300-a25270d6da31,cc9e0d1c-a923-4088-8232-63173c4d3a12,Basic Rules of Inequalities,Combining Inequalities,Combining inequalities requires knowledge of the basic rules of inequalities to correctly manipulate and relate multiple inequalities.,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
cebd1f32-03aa-431a-88e7-397a54b5cb21,a9660211-ed40-4b6b-b300-a25270d6da31,dab73a6d-eed8-4129-95c7-443a2cfa3e16,Basic Rules of Inequalities,Graphical Construction for Inequalities,Applying graphical methods to solve inequalities depends on understanding the basic rules of inequalities to interpret the graphs correctly.,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
dfbe5030-edec-4d59-bd69-329473aac7bb,0dff6b71-3535-40f5-9c2c-57cb82c6b2dd,ae0dc568-f9fc-4678-8100-d10999413fe5,Quadratic inequalities,Rational Inequalities,"Rational inequalities can be transformed into quadratic inequalities by manipulating the expressions, so understanding quadratic inequalities is necessary to solve rational inequalities.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
4f58fef0-6445-402b-bdc1-217b3dbf41c8,9808b428-84dd-4b70-8cc5-3fba9e07e036,3586f5be-03a2-4a78-9b7a-3bdc0a1b3376,Modulus Function,Modular equations,Understanding the definition and properties of modulus is essential before solving modular equations that involve absolute values.,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
7070aafe-9f97-4c46-88e3-3c9dfb42d06e,2063cb23-d2c9-4132-ba97-a3ce59734c0a,c7f75e69-1d00-477e-968b-a6464289cecf,Direct proof,Proof by contradiction,Proof by contradiction is a more advanced proof technique that relies on understanding direct proof methods and logical reasoning.,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
14af2a19-a068-42ed-b473-d093bd20051f,c7f75e69-1d00-477e-968b-a6464289cecf,c327bf7e-f52f-40d8-8ef4-143a26a0a044,Proof by contradiction,Proofs of abstract inequalities,Proofs of abstract inequalities use proof by contradiction among other methods to establish inequality statements rigorously.,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
526ec9ba-e5b9-4ba2-b551-67ec7e16fca0,0a5aa830-0d53-406f-8b79-73eaeb90287e,7dcc4f2a-06cf-43ee-a14c-303ee1232da7,Indices Rules,Exponential Equations,Solving exponential equations requires applying the rules of indices to manipulate expressions involving powers.,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
c7359827-16e8-4101-9ee0-2b40be9d73f8,7dcc4f2a-06cf-43ee-a14c-303ee1232da7,25ea139e-03b7-4c8e-9236-b7f94b9070ef,Exponential Equations,Integrating exponential functions,Understanding exponential equations is foundational before studying exponential functions and their properties and graphs.,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
a84ab786-f523-4ff0-a43f-5be69417c6ba,25ea139e-03b7-4c8e-9236-b7f94b9070ef,a175a493-4549-4567-b015-d73062f03d7c,Integrating exponential functions,Compound interest formula,"The compound interest formula models exponential growth, so knowledge of exponential functions is necessary to understand and apply it.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
a43c3d92-ca15-4126-bd78-8594621acb02,1db510a3-f7bd-40b8-b939-d2d9cf608960,e0d9bc50-2006-4cb7-b479-ece86d99e6f1,Logarithm Rules,Solving logarithmic equations,Solving logarithmic equations depends on applying the laws of logarithms to simplify and manipulate expressions.,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
6a2cda53-d113-44c2-9197-df01aabe5fac,1db510a3-f7bd-40b8-b939-d2d9cf608960,573196e5-84d0-4364-92aa-b57465756288,Logarithm Rules,Graph of y = log_a(x),Understanding the laws of logarithms aids in comprehending the properties and behavior of logarithmic function graphs.,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
7e836899-bf5c-4824-af5d-faae362d2945,25ea139e-03b7-4c8e-9236-b7f94b9070ef,573196e5-84d0-4364-92aa-b57465756288,Integrating exponential functions,Graph of y = log_a(x),"The logarithmic function is the inverse of the exponential function, so understanding exponential functions is necessary to understand logarithmic graphs.",9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
604f8f0f-cd78-45e9-836d-857dd98a0bec,1db510a3-f7bd-40b8-b939-d2d9cf608960,758d5329-f59c-4091-91fd-c1a9f4000434,Logarithm Rules,Problem-solving with exponential and log functions,Applying exponential and logarithmic functions to real-world problems requires mastery of logarithm rules for correct manipulation and solution.,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
