id,name,explanation,broader_concept,strand,source
ef5ad348-4177-437e-be86-856efdb49b4f,Vertex of a parabola,"The highest or lowest point on the graph of a quadratic function, representing the maximum or minimum value of the function.",Graph of a quadratic function,Algebra,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
fe362369-ac36-449c-8c3f-13e8fa9d61b3,Coefficient factoring out,The process of factoring out the greatest common coefficient of a quadratic expression to simplify the expression or solve the equation.,Factoring,Algebra,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
a48faef1-bfa7-42f2-a84e-a76c666da919,Minimum point of a parabola,"The lowest point on the graph of a quadratic function, occurring when the parabola opens upwards.",Vertex of a parabola,Algebra,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
44bee7a3-bc36-4c15-b106-101d984ca05f,Maximum point of a parabola,"The highest point on the graph of a quadratic function, occurring when the parabola opens downwards.",Vertex of a parabola,Algebra,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
229deca2-929d-4af4-8462-59785a4ea648,Axis of symmetry of a parabola,"A vertical line that divides the parabola into two mirror-image halves, passing through the vertex of the parabola.",Graph of a quadratic function,Algebra,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
011bc9d4-ca17-49d0-95d4-0cb8d4dc2c7f,Surd,An expression involving square roots that cannot be simplified into a rational number.,Square roots,Number,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
8d4453da-b950-4235-b58a-dea36ba56e09,Rationalizing the denominator,The process of eliminating surds from the denominator of a fraction by multiplying the numerator and the denominator by an appropriate expression.,Surds,Number,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
29e5526a-57ea-44c5-a6de-7e350ff6dcba,Sine rule,"A formula relating the lengths of sides of a triangle to the sines of its angles, used to solve for unknown sides or angles in non-right-angled triangles.",Trigonometry,Geometry,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
52e41860-f39c-467d-ad9f-698bf3564657,Cosine rule,"A formula used to calculate the length of a side of a triangle when the lengths of the other two sides and the included angle are known, or to find the size of an angle when the lengths of all three sides are known.",Trigonometry,Geometry,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
2740a3fc-56df-4e3e-833c-c4bd7b0c7922,Radian measure,"A unit of angular measure used in mathematics, where one radian is the angle subtended at the center of a circle by an arc whose length is equal to the radius of the circle.",Angles,Geometry,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
0c270be0-5c15-4235-8d61-eec088e9e0b3,Arc length,The distance measured along the path of a circular arc.,Circles,Geometry,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
6c67a09a-0b12-49a1-8444-68d614919b35,Area of a sector,"The area enclosed by two radii of a circle and the arc between them, calculated as a fraction of the circle's total area based on the angle at the center.",Circles,Geometry,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
a4d74d4e-e4af-4337-b231-af1d61a18000,Finding angles in triangles,Concept referenced in relationship: Finding angles in triangles,Unknown,Unknown,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
683f3ee4-8a01-4377-bb7e-0f00af175850,Understanding periodicity,Concept referenced in relationship: Understanding periodicity,Unknown,Unknown,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
4fc2e535-31c4-4acc-b3aa-730d5a058170,Parallel lines equal slopes,"Parallel lines in a plane have the same slope, indicating they will never intersect.",Slope,Geometry,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
85783a22-445f-41ce-8c00-1c91f16881bf,Area of a triangle using vertices,The area of a triangle can be calculated using the coordinates of its vertices with a specific formula.,Area calculations,Geometry,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
06781746-287e-45a9-ab59-b2e006e841bd,Translation of triangle vertices,"A translation in geometry involves moving every point of a shape the same distance in the same direction, applied here to the vertices of a triangle.",Transformation,Geometry,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
9a6f6a05-bca0-4aac-89a9-d06edc2a74b8,General form of the equation of a line,"The general form of the equation of a line is ax + by + c = 0, where a, b, and c are constants.",Linear equations,Algebra,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
71ef1e17-e818-4632-a590-1183462de4ef,Slope-intercept form of the equation of a line,"The slope-intercept form of a line's equation is y = mx + c, where m is the slope and c is the y-intercept.",Linear equations,Algebra,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
6b5dfdcb-d257-4ade-9258-80428e8f6dc9,Collinear points,Points that lie on the same straight line are described as collinear.,Point geometry,Geometry,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
9d02335f-2dfb-42c5-8a8b-c33c77c19808,Slope as tangent of angle with x-axis,The slope of a line is defined as the tangent of the angle which the line makes with the positive direction of the x-axis.,Slope,Trigonometry,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
dd33abf1-2a65-41e5-babc-376122c050f7,Equation of a line given point and slope,"The equation of a line can be found using the slope of the line and a point on the line, using the formula y - y1 = m(x - x1).",Linear equations,Algebra,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
a040d501-54a6-4e15-ae79-8b1a441814c3,Perpendicular distance from a point to a line,The perpendicular distance from a point to a line is the shortest distance from the point to any point on the line.,Distance,Geometry,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
dfb7af1e-72aa-4a94-9305-a9ce5d4ec278,Angle between two lines,The angle between two lines is found using the slopes of the lines and the formula involving the tangent of the angle.,Angles,Geometry,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
f9c925d4-5765-48a2-b18e-648246ec9d17,Fundamental principle of counting,"The principle that if one task can be done in m ways and another independent task can be done in n ways, then both tasks can be done in m * n ways.",Combinatorics,Probability and Statistics,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
7bbb718f-c35a-4086-a2ae-959dcbdc1808,Factorial notation,Factorial notation (n!) represents the product of all positive integers up to n.,Combinatorics,Probability and Statistics,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
46e20754-6d41-43c3-8db5-6d2845ca670b,Mutually exclusive events,Two events are mutually exclusive if the occurrence of one event means the other cannot occur at the same time.,Probability,Probability and Statistics,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
d2c77bcb-a871-41e7-ba82-e8b0e9a4736c,Experimental probability,"Experimental probability is an estimate of the likelihood of an event occurring, based on the number of times the event occurs in a given number of trials.",Probability,Probability and Statistics,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
0632b527-e226-4153-8c95-160a68cfac19,Expected frequency,"Expected frequency is the predicted number of times an event will occur in a series of trials, based on the probability of the event.",Probability,Probability and Statistics,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
4dbeb2cc-d86b-478d-8224-f8d0614740f4,Independent events,Two events are independent if the occurrence of one event does not affect the probability of the other event occurring.,Probability,Probability and Statistics,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
7f164731-91eb-42bb-ab84-59a6f7ece259,Sample space,Concept referenced in relationship: Sample space,Unknown,Unknown,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
09488ec0-d978-4a7e-8d39-70241aff12a8,The General Multiplication Law,Concept referenced in relationship: The General Multiplication Law,Unknown,Unknown,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
99135581-dd5d-44a9-b678-38ca3adb7a25,Average rate of change,Concept referenced in relationship: Average rate of change,Unknown,Unknown,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
1b006839-c3b4-4265-94af-d989c050d1ec,Ratio of segments divided by a line parallel to a triangle side,A theorem stating that a line drawn parallel to one side of a triangle divides the other two sides in the same ratio.,Triangle properties,Geometry,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
dfb71f51-a704-4f9e-8e11-4a54498ea34a,Proportional sides of similar triangles,"If two triangles are similar, their corresponding sides are proportional to each other.",Triangle similarity,Geometry,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
d4e02da7-1fb2-460a-b1e3-8eab81c13238,Angle subtended at the center of a circle,The angle formed at the center of a circle by two radii extending to the endpoints of an arc is twice the angle subtended at the circumference by the same arc.,Circle theorems,Geometry,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
96e86b59-41f0-4890-8d5e-55ddad191acf,Angles at the circumference on the same arc,Angles subtended at the circumference of a circle by the same arc are equal.,Circle theorems,Geometry,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
3a9100e3-9095-4a43-b552-bd70e497a326,Perpendicular from center to a chord bisects the chord,The perpendicular line drawn from the center of a circle to a chord bisects that chord.,Circle properties,Geometry,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
e2005ead-9f8a-4a03-a980-dff66377679d,Tangent to a circle,"A tangent is a line that touches a circle at exactly one point, forming a right angle with the radius at that point.",Circle properties,Geometry,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
01a5b7e5-4445-4c7e-b4ac-f332c5884b34,Limit of a function,The limit of a function describes the value that a function approaches as the input approaches a certain point.,Calculus,Calculus,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
3f36e56a-8967-4772-9736-a9ac8c68e3c9,Instantaneous rate of change,The instantaneous rate of change of a function at a point is the slope of the tangent line to the curve at that point.,Rates of change,Calculus,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
b7c35731-4ab8-4694-9d76-fdd34f8b578b,Derivative of a function,The derivative of a function represents the rate at which the function's value changes with respect to changes in its input.,Differentiation,Calculus,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
77a024e0-2aeb-4113-ac93-09e827ebfc8f,Product rule for differentiation,The product rule states that the derivative of a product of two functions is the first function times the derivative of the second plus the second function times the derivative of the first.,Differentiation rules,Calculus,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
f35e0ab7-f1cb-4766-a5be-2098a8064a12,Quotient rule for differentiation,"The quotient rule states that the derivative of a quotient of two functions is the bottom function times the derivative of the top minus the top function times the derivative of the bottom, all divided by the square of the bottom function.",Differentiation rules,Calculus,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
a925a07a-d059-4276-912b-8eb05e9a81d2,Chain rule for differentiation,"The chain rule states that to differentiate a composite function, you take the derivative of the outer function and multiply it by the derivative of the inner function.",Differentiation rules,Calculus,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
991fe520-28ce-40af-a113-216e5e34ce8a,Second derivative,"The second derivative is the derivative of the derivative of a function, indicating the rate of change of the rate of change.",Differentiation,Calculus,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
6319d3d7-6f70-4f7c-8fb9-b9ee3be04aff,Standard derivatives of trigonometric functions,"The derivatives of the basic trigonometric functions: the derivative of sine is cosine, the derivative of cosine is negative sine, and the derivative of tangent is secant squared.",Differentiation of trigonometric functions,Calculus,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
6978d9bb-17ce-4633-82ea-dd0cf128c506,Differentiation of exponential functions,"The derivative of an exponential function is proportional to the function itself, specifically for the base e, the derivative is e^x.",Differentiation of exponential functions,Calculus,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
908adac9-9c8a-4811-a577-d2f611282385,Differentiation of logarithmic functions,The derivative of the natural logarithm function ln(x) is 1/x.,Differentiation of logarithmic functions,Calculus,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
c77e3ee9-afd7-461c-b9ad-9e75e1e5280e,Arithmetic sequence,An arithmetic sequence is a sequence of numbers in which the difference between consecutive terms is constant.,Sequences,Algebra,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
baaff0b0-33b7-4ba2-b390-090f98bc4ad4,Common difference in arithmetic sequences,The common difference is the fixed amount that each term in an arithmetic sequence increases or decreases by.,Sequences,Algebra,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
518374c6-3f3d-4817-8345-d0224866f9e1,Double-angle formula for sine,A trigonometric identity that expresses the sine of twice an angle in terms of the sine and cosine of the angle.,Double-angle formulae,Trigonometry,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
aaf2e162-036d-4d37-b358-fa942f06b50f,Double-angle formula for cosine,A trigonometric identity that expresses the cosine of twice an angle in terms of the square of the sine and cosine of the angle.,Double-angle formulae,Trigonometry,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
8e13307e-3e3a-48e2-8561-6021134a6a9e,Double-angle formula for tangent,A trigonometric identity that expresses the tangent of twice an angle in terms of the tangent of the angle.,Double-angle formulae,Trigonometry,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
32fca272-b382-497a-821b-b1ad39ecb893,Sum to product formulae,Formulae that convert sums or differences of trigonometric functions into products.,"Sum, difference, and product formulae",Trigonometry,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
addbfd7a-9467-4b33-88c9-7fbfbb7b1c79,Inverse trigonometric functions,Functions that determine the angle that produces a given trigonometric value.,Trigonometric functions,Trigonometry,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
730901ce-7c9d-43e8-8a5a-c47b87087d8e,Arithmetic sequences,Sequences in which each term changes by the same fixed amount from the previous term.,Sequences,Algebra,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
0d3f1591-47d2-4df6-984e-a28f237af6e0,Geometric sequences,Sequences formed when each term of the sequence is obtained by multiplying the previous term by a fixed amount.,Sequences,Algebra,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
01874e8d-2b1b-4150-8310-62ae229ca55e,Arithmetic series,The sum of the terms of an arithmetic sequence.,Series,Algebra,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
18538ec3-103c-4d19-84a8-1d52706e6e71,Sigma notation,A concise way of representing sums of sequences or series using the Greek letter sigma (Σ).,Series,Algebra,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
355a3b4d-57e0-403e-bdff-10d72679c514,Limits of sequences,The value that the terms of a sequence approach as the number of terms increases indefinitely.,Sequences,Calculus,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
54ab441b-5324-40c1-abcf-7ec4a12d47dd,Simple random sampling,"A sampling method where each sample of size n has an equal chance of being selected, ensuring each member of the population has an equal chance of inclusion.",Sampling methods,Statistics,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
e4127145-62f8-4241-ab7c-18c30d4dfd2a,Stratified sampling,A sampling method where the population is divided into distinct subgroups (strata) and random samples are taken from each stratum proportionally.,Sampling methods,Statistics,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
88c639f0-1f4c-4a35-875d-ec9441856ba0,Systematic sampling,"A sampling technique where elements are selected at regular intervals from an ordered list, starting at a random point.",Sampling methods,Statistics,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
4b67df5a-b94d-4d4e-9a9e-387e4b4958cb,Quota sampling,A non-probability sampling method where the population is divided into groups and samples are taken based on predetermined quotas for each group.,Sampling methods,Statistics,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
485f3c90-d0f6-4faa-87a4-16dd968e29dc,Cluster sampling,"A sampling method where the population is divided into clusters, and a random sample of these clusters is selected for study.",Sampling methods,Statistics,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
80493871-219c-4c9b-8610-6b1d0bce9368,Convenience sampling,A non-probability sampling method where samples are selected based on their availability and willingness to participate.,Sampling methods,Statistics,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
0388a791-df47-445c-b994-fe002bb56a9c,Mode,The value that appears most frequently in a data set.,Measures of location,Statistics,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
8ccbc9be-03f2-42dc-b860-f817809adc34,Mean,"The arithmetic average of a set of numbers, found by dividing the sum of the values by the count of numbers.",Measures of location,Statistics,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
eb1c0877-7f30-4616-8cf6-cb8dd02e6689,Median,The middle value in a data set when the values are arranged in ascending or descending order.,Measures of location,Statistics,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
8802c931-8fe4-4fb4-bfbd-3f33519c34e0,Range,The difference between the highest and lowest values in a data set.,Measures of variability,Statistics,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
03972d1a-cdd6-48f6-b7bb-96afffb19aa3,Interquartile range,"The difference between the upper quartile (Q3) and the lower quartile (Q1) in a data set, representing the spread of the middle 50% of the data.",Measures of variability,Statistics,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
d5eae841-619b-4b16-92a5-a32a039f079d,Standard deviation,"A measure of the amount of variation or dispersion in a set of values, indicating how much the values deviate from the mean.",Measures of variability,Statistics,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
752998f5-67b9-4365-b51c-603d2e675b5d,Percentiles,"Values that divide a data set into 100 equal parts, indicating the percentage of data below a certain value.",Measures of location,Statistics,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
a2c3069d-c1bf-4ddf-bf6a-ed14ae1b8213,Stem and leaf diagram,A graphical method used to display quantitative data where each data value is split into a 'stem' (the leading digit(s)) and a 'leaf' (the final digit).,Data representation,Statistics,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
f95f336f-b0fc-441a-9100-a2776a869d3d,Histogram,"A graphical representation of the distribution of numerical data, where the data is grouped into ranges and each range is represented by a bar.",Data representation,Statistics,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
062a6f17-cc23-44e1-a461-d6b327f38151,Skewed distribution,"A distribution where the data is not symmetrically distributed, showing a tail that extends more to one side than the other.",The shape of a distribution,Statistics,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
d1aad154-7407-4f44-8668-9d1c335fcd9c,Symmetrical distribution,"A distribution where the data is evenly distributed around the mean, showing mirror-image sides.",The shape of a distribution,Statistics,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
f28222e0-0e50-423b-8c94-5edb761692a8,Bimodal distribution,"A distribution with two different modes or peaks, indicating two prevalent values in the data set.",The shape of a distribution,Statistics,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
e598dcc5-993c-4dbc-87a8-c69546a63df5,Sampling frame,Concept referenced in relationship: Sampling frame,Unknown,Unknown,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
3586f5be-03a2-4a78-9b7a-3bdc0a1b3376,Modular equations,Concept referenced in relationship: Modular equations,Unknown,Unknown,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
ebee2241-f2e2-4436-aa68-286b65ef7433,Modular inequalities,Concept referenced in relationship: Modular inequalities,Unknown,Unknown,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
0dff6b71-3535-40f5-9c2c-57cb82c6b2dd,Quadratic inequalities,Concept referenced in relationship: Quadratic inequalities,Unknown,Unknown,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
01881c91-fbe3-47e1-87f9-388111a78b6a,Inequality Symbols,"Symbols like !, "", #, $ used to represent different types of inequalities in mathematical expressions.",Inequalities,Algebra,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
a9660211-ed40-4b6b-b300-a25270d6da31,Basic Rules of Inequalities,"Rules for adding or subtracting a constant, multiplying or dividing by a positive number, and the reversal of inequality symbol when multiplying or dividing by a negative number.",Inequalities,Algebra,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
cc9e0d1c-a923-4088-8232-63173c4d3a12,Combining Inequalities,The process of combining multiple inequalities to determine a solution set that satisfies all given conditions.,Inequalities,Algebra,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
dab73a6d-eed8-4129-95c7-443a2cfa3e16,Graphical Construction for Inequalities,Using graphs of functions to aid in understanding and solving inequalities.,Inequalities,Algebra,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
ae0dc568-f9fc-4678-8100-d10999413fe5,Rational Inequalities,"Inequalities involving rational functions, where the numerator and denominator are polynomials in x.",Inequalities,Algebra,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
9808b428-84dd-4b70-8cc5-3fba9e07e036,Modulus Function,"A function that returns the positive value of a number, often represented as |x|.",Functions,Algebra,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
5b0e22d7-f8ca-4df5-a7bd-008927f382f0,Logarithmic Function,"A function that focuses on the index (or exponent) of a number, often written as log_a(x).",Functions,Algebra,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
92faf3c7-93a8-4c32-9577-2784af7a6e81,Laws of Logarithms,"Rules governing the manipulation of logarithmic expressions, including properties like log_a(xy) = log_a(x) + log_a(y).",Logarithmic Functions,Algebra,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
7dcc4f2a-06cf-43ee-a14c-303ee1232da7,Exponential Equations,"Equations involving exponential functions, often used to model growth or decay.",Equations,Algebra,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
2b2963d7-be1c-4c8c-a5b4-f4a0b92a2350,Proofs by Induction,A method of mathematical proof that establishes a statement for all natural numbers by proving it for a base case and then showing it holds for the next case assuming it holds for the current case.,Proofs,Algebra,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
2063cb23-d2c9-4132-ba97-a3ce59734c0a,Direct proof,Concept referenced in relationship: Direct proof,Unknown,Unknown,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
c327bf7e-f52f-40d8-8ef4-143a26a0a044,Proofs of abstract inequalities,Concept referenced in relationship: Proofs of abstract inequalities,Unknown,Unknown,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
e0d9bc50-2006-4cb7-b479-ece86d99e6f1,Solving logarithmic equations,Concept referenced in relationship: Solving logarithmic equations,Unknown,Unknown,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
573196e5-84d0-4364-92aa-b57465756288,Graph of y = log_a(x),Concept referenced in relationship: Graph of y = log_a(x),Unknown,Unknown,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
758d5329-f59c-4091-91fd-c1a9f4000434,Problem-solving with exponential and log functions,Concept referenced in relationship: Problem-solving with exponential and log functions,Unknown,Unknown,9_Texts and Tests 4 Content Manual Redact_Examples_Exercises copy_extracted.txt
159e0f6a-2846-4242-aeb1-b4feddea2f7e,Linear functions graphed as ax+b,"Functions represented by straight lines in the form ax + b where a, b are rational numbers.",Functions,Algebra,2_Curriculum csvs - Functions.csv
7fe52cd0-b113-4daa-a1f6-86c989c35387,Composite functions,Functions created by combining two or more functions.,Functions,Algebra,2_Curriculum csvs - Functions.csv
417e6842-24b5-48db-9da1-ba2fd8ed13cb,Quadratic functions graphed as ax^2 + bx + c,"Functions represented by parabolic curves in the form ax^2 + bx + c where a, b, c are integers.",Functions,Algebra,2_Curriculum csvs - Functions.csv
241225e6-8cfd-429c-a6b6-916628156cf9,Cubic functions graphed as ax^3 + bx^2 + cx + d,"Functions represented by cubic curves in the form ax^3 + bx^2 + cx + d where a, b, c, d are integers.",Functions,Algebra,2_Curriculum csvs - Functions.csv
90e33a18-a934-4ad2-91bd-3b017a41217c,Linear functions graphed as abx,Functions represented by straight lines in the form abx where a is a natural number and b is a real number.,Functions,Algebra,2_Curriculum csvs - Functions.csv
3c504982-76a7-4fda-b374-c8a26645c1a1,Quadratic functions in complete square form,Quadratic functions expressed as a perfect square trinomial.,Functions,Algebra,2_Curriculum csvs - Functions.csv
799db9e5-251f-4934-ac9c-26b995ea7f5b,Limits of functions,The value that a function approaches as the input approaches a certain value.,Functions,Calculus,2_Curriculum csvs - Functions.csv
9e365546-5a90-4868-be27-b57c694936e1,Surjective functions,Functions where every element in the codomain is mapped to by at least one element in the domain.,Functions,Algebra,2_Curriculum csvs - Functions.csv
a3bcd7cb-4111-4d57-b9c1-cdf43b2506fb,Injective functions,Functions where each element in the domain is mapped to a distinct element in the codomain.,Functions,Algebra,2_Curriculum csvs - Functions.csv
b1312bc9-8024-4276-acbd-8a0d0cb7c237,Bijective functions,Functions that are both injective and surjective.,Functions,Algebra,2_Curriculum csvs - Functions.csv
bf57299f-51b8-4072-9faa-3c583f1cc7cb,First derivatives of functions,The rate of change of a function at a given point.,Calculus,Calculus,2_Curriculum csvs - Functions.csv
cefa4242-cc33-48f7-8773-a5e193e36d50,Second derivatives of functions,The rate of change of the rate of change of a function at a given point.,Calculus,Calculus,2_Curriculum csvs - Functions.csv
1151a052-84c2-4079-8920-d04e15068086,Differentiation from first principles,Finding derivatives using the definition of the derivative.,Calculus,Calculus,2_Curriculum csvs - Functions.csv
2f723e59-4940-4d20-abfd-64b115a908ce,Derivatives of polynomial functions,Finding the rate of change of polynomial functions.,Calculus,Calculus,2_Curriculum csvs - Functions.csv
551b2839-6b98-492a-ad02-2a268fff8ee2,Derivatives of exponential functions,Finding the rate of change of exponential functions.,Calculus,Calculus,2_Curriculum csvs - Functions.csv
c3a278f0-e650-4d04-83a1-cf012aa5dc47,Derivatives of trigonometric functions,Finding the rate of change of trigonometric functions.,Calculus,Calculus,2_Curriculum csvs - Functions.csv
7f13482c-f8c1-4db5-b9dc-294fa6cdf2fe,Derivatives of rational power functions,Finding the rate of change of functions with rational exponents.,Calculus,Calculus,2_Curriculum csvs - Functions.csv
2c18565b-c7a1-4f43-85d9-cdca5a5dea0c,Derivatives of inverse functions,Finding the rate of change of inverse functions.,Calculus,Calculus,2_Curriculum csvs - Functions.csv
06fec54c-e68e-470f-914e-6a5317577e9e,Derivatives of logarithmic functions,Finding the rate of change of logarithmic functions.,Calculus,Calculus,2_Curriculum csvs - Functions.csv
18c8d09c-ba7a-46fa-b8c6-b76637d619be,"Differentiation rules for sums, differences, products, and quotients","Rules for finding derivatives of functions that are added, subtracted, multiplied, or divided.",Calculus,Calculus,2_Curriculum csvs - Functions.csv
045e27e6-f915-4e4d-a22b-8e66ba0555df,Integration as the reverse process of differentiation,Finding the original function from its derivative.,Calculus,Calculus,2_Curriculum csvs - Functions.csv
ee467231-b6de-4ff4-8932-27373610c759,Integration of functions,Finding the antiderivative of a function.,Calculus,Calculus,2_Curriculum csvs - Functions.csv
c1ce7ec6-04c8-4bf3-afa9-93dee5677b34,5.1 Functions,Concept referenced in relationship: 5.1 Functions,Unknown,Unknown,2_Curriculum csvs - Functions.csv
63222530-83ce-4001-9e03-730702e2af3d,"Graphing quadratic, cubic, exponential, logarithmic, and trigonometric functions","Concept referenced in relationship: Graphing quadratic, cubic, exponential, logarithmic, and trigonometric functions",Unknown,Unknown,2_Curriculum csvs - Functions.csv
